index,fullName,namePassed,correctGender,predictedGender,localization,useLocalization,serviceUsed,extraGenderScale,extraScore,extraProbabilityCalibrated,extraScript
6515,MOREIRA Ivanusa,Ivanusa,female,female,CV,False,NamSor,0.9642477418441575,8.761890744672918,0.9821238709220788,LATIN
6517,ALCARAZ Carlos,Carlos,male,male,ES,False,NamSor,-0.9805020075875026,11.544450068347452,0.9902510037937513,LATIN
6518,BUCSA Cristina,Cristina,female,female,MD,False,NamSor,0.9882197781528959,12.990649769992956,0.9941098890764479,LATIN
6520,GRANOLLERS Marcel,Marcel,male,male,ES,False,NamSor,-0.9432751772760111,7.952305038442866,0.9716375886380055,LATIN
6521,MARTINEZ Pedro,Pedro,male,male,ES,False,NamSor,-0.9859514108039165,12.511379823604571,0.9929757054019582,LATIN
6522,MUNAR Jaume,Jaume,male,male,ES,False,NamSor,-0.9665924453896686,9.599159846888362,0.9832962226948343,LATIN
6523,NADAL Rafael,Rafael,male,male,ES,False,NamSor,-0.9605594749709008,8.574683801904762,0.9802797374854504,LATIN
6524,YULDOSHEV Murodjon,Murodjon,male,male,UZ,False,NamSor,-0.9641720714065551,8.743752305387062,0.9820860357032776,LATIN
6525,DIESSL Enzo,Enzo,male,male,AR,False,NamSor,-0.967138128100097,9.962793876288032,0.9835690640500485,LATIN
6526,FUCHS Markus,Markus,male,male,AT,False,NamSor,-0.9849000912402266,12.215745230507807,0.9924500456201133,LATIN
6528,HUDSON Victoria,Victoria,female,female,AT,False,NamSor,0.9759637519991411,11.178295427894234,0.9879818759995705,LATIN
6529,MAYER Julia,Julia,female,female,AT,False,NamSor,0.981161897261323,11.612559839176967,0.9905809486306615,LATIN
6530,PALLITSCH Raphael,Raphael,male,male,AT,False,NamSor,-0.9831975786997262,11.86898808057716,0.9915987893498631,LATIN
6531,WEISSHAIDINGER Lukas,Lukas,male,male,AT,False,NamSor,-0.9861476220025758,12.577730994608388,0.9930738110012879,LATIN
6532,KUHNLE Corinna,Corinna,female,female,AT,False,NamSor,0.9941013515312491,13.83867747731604,0.9970506757656246,LATIN
6533,OSCHMAUTZ Felix,Felix,male,male,AT,False,NamSor,-0.9684809239993633,10.240644474121872,0.9842404619996816,LATIN
6534,WOLFFHARDT Viktoria,Viktoria,female,female,AT,False,NamSor,0.973138887192571,11.00579047567026,0.9865694435962855,LATIN
6535,BRANDL Lorena,Lorena,female,female,DE,False,NamSor,0.987474615238511,12.862200294192846,0.9937373076192555,LATIN
6536,LENNOX Hugo,Hugo,male,male,IE,False,NamSor,-0.9907896491024388,13.393072231156069,0.9953948245512194,LATIN
6537,LYLE Abigail,Abigail,female,female,IE,False,NamSor,0.8782048599945729,7.174361648289413,0.9391024299972864,LATIN
6540,COYLE Daniel,Daniel,male,male,IE,False,NamSor,-0.9032719861416607,7.482472174639192,0.9516359930708304,LATIN
6541,McKIBBIN Peter,Peter,male,male,IE,False,NamSor,-0.982005603214773,11.706998102495,0.9910028016073865,LATIN
6542,MARSHALL Kyle,Kyle,male,male,IE,False,NamSor,-0.6813186324382503,4.8443894809582915,0.8406593162191252,LATIN
6544,LYNCH Jonathan,Jonathan,male,male,IE,False,NamSor,-0.9865212243221253,12.717710119290956,0.9932606121610627,LATIN
6545,MURRAY Sean,Sean,male,male,US,False,NamSor,-0.9484129435388153,8.18147562656062,0.9742064717694077,LATIN
6546,BROWN Peter,Peter,male,male,IE,False,NamSor,-0.982005603214773,11.706998102495,0.9910028016073865,LATIN
6547,ROBSON Michael,Michael,male,male,GB,False,NamSor,-0.965297876314622,9.054929061125726,0.982648938157311,LATIN
6548,WALSH Daragh,Daragh,male,male,IE,False,NamSor,-0.8338004819269278,6.45622596360473,0.9169002409634639,LATIN
6549,WALKER Benjamin,Benjamin,male,male,IE,False,NamSor,-0.9737164455070855,11.038721966111247,0.9868582227535427,LATIN
6550,DUNCAN Jeremy,Jeremy,male,male,IE,False,NamSor,-0.8274287144445134,6.337910392807089,0.9137143572222567,LATIN
6551,McKEE John,John,male,male,IE,False,NamSor,-0.9948269256567535,13.96993368669456,0.9974134628283767,LATIN
6552,JOHNSON Ben,Ben,male,male,IE,False,NamSor,-0.9569060762000898,8.45624505746942,0.9784530381000449,LATIN
6553,NELSON Matthew,Matthew,male,male,IE,False,NamSor,-0.9841800510064431,12.054228511765722,0.9920900255032216,LATIN
6554,RISSVEDS Jenny,Jenny,female,female,SE,False,NamSor,0.9720268052681944,10.913799908762236,0.9860134026340972,LATIN
6555,WRIGHT Matthew,Matthew,male,male,BB,False,NamSor,-0.9841800510064431,12.054228511765722,0.9920900255032216,LATIN
6556,CAMPBELL Rajindra,Rajindra,male,male,JM,False,NamSor,-0.799811058704085,5.943063132022843,0.8999055293520425,LATIN
6557,CAMARA Seco,Seco,male,male,GW,False,NamSor,-0.8648509639724193,6.915342024122552,0.9324254819862097,LATIN
6560,SUAD NATIQ,NATIQ,male,male,IQ,False,NamSor,-0.9583736125288744,8.50214972544947,0.9791868062644372,LATIN
6561,AYMEN HUSSEIN,HUSSEIN,male,male,IQ,False,NamSor,-0.971763898905011,10.82913020460493,0.9858819494525055,LATIN
6562,IBRAHIM BAYESH,BAYESH,male,female,IQ,False,NamSor,0.11964720516394878,0.7653085304725451,0.5598236025819744,LATIN
6564,KANIWETE Kenaz,Kenaz,male,male,KI,False,NamSor,-0.46834203441942956,3.3489624396081012,0.7341710172097148,LATIN
6565,HAMZA Malak,Malak,female,female,EG,False,NamSor,0.46743821112739425,3.329400435964189,0.7337191055636971,LATIN
6566,ABDURAIMOV Aider,Aider,male,male,UA,False,NamSor,-0.9572366570965622,8.466403403431904,0.9786183285482811,LATIN
6567,KHYZHNIAK Oleksandr,Oleksandr,male,male,UA,False,NamSor,-0.9707179305362563,10.54923372864775,0.9853589652681282,LATIN
6568,LOVCHYNSKYI Dmytro,Dmytro,male,male,UA,False,NamSor,-0.9706603300383942,10.535878762183088,0.9853301650191971,LATIN
6569,BATAHOV Arsenii,Arsenii,male,male,UA,False,NamSor,-0.8030625348587068,5.982256318090705,0.9015312674293534,LATIN
6570,BRAHARU Maksym,Maksym,male,male,UA,False,NamSor,-0.9686644672119991,10.262306005377361,0.9843322336059995,LATIN
6571,FESIUN Kiril,Kiril,male,male,UA,False,NamSor,-0.9658604198738312,9.256295475854593,0.9829302099369156,LATIN
6572,KRYSKIV Dmytro,Dmytro,male,male,UA,False,NamSor,-0.9706603300383942,10.535878762183088,0.9853301650191971,LATIN
6573,MARTYNIUK Oleksandr,Oleksandr,male,male,UA,False,NamSor,-0.9707179305362563,10.54923372864775,0.9853589652681282,LATIN
6574,MYKHAILENKO Mykola,Mykola,male,male,UA,False,NamSor,-0.9505263759291158,8.278051577511015,0.9752631879645579,LATIN
6575,OCHERETKO Oleh,Oleh,male,male,UA,False,NamSor,-0.9708542251280108,10.581563247915156,0.9854271125640054,LATIN
6576,RUBCHYNSKYI Valentyn,Valentyn,male,male,UA,False,NamSor,-0.9622278491369696,8.633816099888605,0.9811139245684848,LATIN
6577,SALIUK Volodymyr,Volodymyr,male,male,UA,False,NamSor,-0.9711249164841185,10.649047866969795,0.9855624582420592,LATIN
6578,SIKAN Danylo,Danylo,male,male,UA,False,NamSor,-0.9660598009398353,9.338656878524041,0.9830299004699177,LATIN
6579,SYCH Oleksii,Oleksii,male,male,UA,False,NamSor,-0.9711429964816656,10.653721763002231,0.9855714982408328,LATIN
6580,TALOVIEROV Maksym,Maksym,male,male,RU,False,NamSor,-0.9686644672119991,10.262306005377361,0.9843322336059995,LATIN
6581,YERMAKOV Georgiy,Georgiy,male,male,UA,False,NamSor,-0.9707188283772807,10.549443315771931,0.9853594141886404,LATIN
6585,ABDELGHANY Abdelrahman,Abdelrahman,male,male,EG,False,NamSor,-0.996728681221041,14.428207964207516,0.9983643406105205,LATIN
6586,SAMY Youssry,Youssry,male,male,EG,False,NamSor,-0.8703381244877468,7.01381233715049,0.9351690622438734,LATIN
6587,TAKAYAWA Gerard,Gerard,male,male,FJ,False,NamSor,-0.9803664364732758,11.531013797128992,0.9901832182366379,LATIN
6588,YARRAJI Jyothi,Jyothi,female,female,IN,False,NamSor,0.963113726431962,8.666695313323828,0.981556863215981,LATIN
6589,RAMRAJ Vithya,Vithya,female,female,IN,False,NamSor,0.9777674271527685,11.306372838511606,0.9888837135763843,LATIN
6597,KARLSSON Lovisa,Lovisa,female,female,SE,False,NamSor,0.9854617616861978,12.362781278919542,0.9927308808430989,LATIN
6598,DAHLBERG Anton,Anton,male,male,SE,False,NamSor,-0.9743392298921896,11.07549108570209,0.9871696149460948,LATIN
6599,BOBECK Vilma,Vilma,female,female,SE,False,NamSor,0.9885975408933334,13.062666840658153,0.9942987704466667,LATIN
6600,OLSSON Josefin,Josefin,female,female,SE,False,NamSor,0.9480941363898441,8.165621231782723,0.974047068194922,LATIN
6601,JONSSON Hanna,Hanna,female,female,SE,False,NamSor,0.9647869798569908,8.901651064816477,0.9823934899284954,LATIN
6602,NETZLER Rebecca,Rebecca,female,female,SE,False,NamSor,0.97159554572478,10.778449608763964,0.98579777286239,LATIN
6603,HJERTBERG Johanna,Johanna,female,female,SE,False,NamSor,0.9792957856576707,11.430805447234007,0.9896478928288354,LATIN
6604,JARUDD Emil,Emil,male,male,BE,False,NamSor,-0.9712353249734145,10.677936457291828,0.9856176624867072,LATIN
6608,MEHELBA Azmy,Azmy,male,male,EG,False,NamSor,-0.814700966379176,6.136584004655532,0.907350483189588,LATIN
6610,TIYOURI Maor,Maor,female,male,IL,False,NamSor,-0.9698739838102937,10.418143781421207,0.9849369919051468,LATIN
6611,BATBAYAR Enkhkhuslen,Enkhkhuslen,female,male,MN,False,NamSor,-0.3483094889773548,1.9937086502282142,0.6741547444886774,LATIN
6612,KHALIL Remas,Remas,female,female,EG,False,NamSor,0.7171595260494346,5.178769071630903,0.8585797630247173,LATIN
6613,ELGOHARI Hala,Hala,female,female,EG,False,NamSor,0.9717531703598741,10.82582274896098,0.985876585179937,LATIN
6614,ABOUSHOKKA Amira,Amira,female,female,EG,False,NamSor,0.9744586529147556,11.0826989446348,0.9872293264573778,LATIN
6615,IBRAHIM Omar,Omar,male,male,EG,False,NamSor,-0.9894691141538836,13.251755475609386,0.9947345570769418,LATIN
6616,NWANDU Adaku,Adaku,female,female,NG,False,NamSor,0.9661991511197792,9.400531962938317,0.9830995755598896,LATIN
6618,KIKI Didier,Didier,male,male,BJ,False,NamSor,-0.9764663542980307,11.212367775843461,0.9882331771490154,LATIN
6619,CAN Sena,Sena,female,female,TR,False,NamSor,0.8937800928850124,7.407612056672747,0.9468900464425062,LATIN
6620,KELES Ismail,Ismail,male,male,TR,False,NamSor,-0.971371945780442,10.714878891102238,0.985685972890221,LATIN
6621,KOSTADINOVA Antoaneta,Antoaneta,female,female,BG,False,NamSor,0.991298328616691,13.449885144405307,0.9956491643083455,LATIN
6623,YILMAZ Simal,Simal,female,male,TR,False,NamSor,-0.36000583354636784,2.07559892769347,0.6800029167731839,LATIN
6624,KIROV Kiril,Kiril,male,male,BG,False,NamSor,-0.9658604198738312,9.256295475854593,0.9829302099369156,LATIN
6625,DIKEC Yusuf,Yusuf,male,male,TR,False,NamSor,-0.9864246315476464,12.679599423153974,0.9932123157738232,LATIN
6626,TUZUN Oguzhan,Oguzhan,male,male,TR,False,NamSor,-0.9817847542377522,11.681403363134073,0.9908923771188761,LATIN
6629,JAMES Kirani,Kirani,male,male,GD,False,NamSor,-0.39337173974400175,2.343256646200217,0.6966858698720009,LATIN
6631,GAZOZ Mete,Mete,male,male,TR,False,NamSor,-0.92561029203722,7.684480183455513,0.96280514601861,LATIN
6632,TUMER Berkim,Berkim,male,male,TR,False,NamSor,-0.9469162363829284,8.109130599562214,0.9734581181914642,LATIN
6633,YILDIRMIS Abdullah,Abdullah,male,male,TR,False,NamSor,-0.9793186088975114,11.432840132662406,0.9896593044487557,LATIN
6634,PUCAR Tomislav,Tomislav,male,male,HR,False,NamSor,-0.9854612133514731,12.362626656035374,0.9927306066757365,LATIN
6635,GACINA Andrej,Andrej,male,male,HR,False,NamSor,-0.9846900735961541,12.165881098675037,0.9923450367980771,LATIN
6636,ZELJKO Fili,Fili,male,female,HR,False,NamSor,0.11261086512076446,0.7258915677069807,0.5563054325603822,LATIN
6637,MALOBABIC Ivana,Ivana,female,female,HR,False,NamSor,0.9883498289542907,13.014861840276474,0.9941749144771453,LATIN
6639,ANGELOVA Desislava,Desislava,female,female,BG,False,NamSor,0.9860535385727203,12.545365775470913,0.9930267692863601,LATIN
6640,VASILEV Kristian,Kristian,male,male,BG,False,NamSor,-0.7703693608218087,5.6441615157463545,0.8851846804109044,LATIN
6643,ALEXIUSSON Agnes,Agnes,female,female,SE,False,NamSor,0.9465524123971794,8.092307674388124,0.9732762061985897,LATIN
6644,IBRAHIM Nebil,Nebil,male,male,SE,False,NamSor,-0.9670684764739186,9.908328642256173,0.9835342382369593,LATIN
6646,ASHMAWY Maggy,Maggy,female,female,EG,False,NamSor,0.9646660891115459,8.868576833439306,0.982333044555773,LATIN
6647,KROU Youssef,Youssef,male,male,MA,False,NamSor,-0.9816490197335974,11.665991722867595,0.9908245098667987,LATIN
6649,LYNEEL Julien,Julien,male,male,FR,False,NamSor,-0.8714235796192185,7.034492890356912,0.9357117898096092,LATIN
6650,BASSEREAU Remi,Remi,male,male,FR,False,NamSor,-0.6974817201095884,4.981733342500206,0.8487408600547942,LATIN
6651,RICHARD Alexia,Alexia,female,female,FR,False,NamSor,0.8655249413448807,6.926928324568145,0.9327624706724403,LATIN
6652,PLACETTE Lezana,Lezana,female,female,FR,False,NamSor,0.47876072230796707,3.6049158957131056,0.7393803611539835,LATIN
6653,CHAMEREAU Aline,Aline,female,female,FR,False,NamSor,0.984626049675634,12.151161640895864,0.992313024837817,LATIN
6654,VIEIRA Clemence,Clemence,female,female,FR,False,NamSor,0.9792110656738924,11.423288684026488,0.9896055328369462,LATIN
6655,NDUM Bacar,Bacar,male,male,GW,False,NamSor,-0.8706639335372321,7.019975073050809,0.9353319667686161,LATIN
6657,AUBOECK Felix,Felix,male,male,AT,False,NamSor,-0.9684809239993633,10.240644474121872,0.9842404619996816,LATIN
6658,BAYER Valentin,Valentin,male,male,AT,False,NamSor,-0.9667230576476458,9.674928973799588,0.9833615288238229,LATIN
6659,BUCHER Simon,Simon,male,male,AT,False,NamSor,-0.9655756471559309,9.149305133366568,0.9827878235779655,LATIN
6660,ESPERNBERGER Martin,Martin,male,male,AT,False,NamSor,-0.9701818065499288,10.46200983337092,0.9850909032749644,LATIN
6661,GIGLER Heiko,Heiko,male,male,AT,False,NamSor,-0.9670280482427749,9.878024342431218,0.9835140241213874,LATIN
6662,HERCOG Jan,Jan,male,male,AT,False,NamSor,-0.8735985726276962,7.077262653795337,0.9367992863138481,LATIN
6663,KREUNDL Lena,Lena,female,female,AT,False,NamSor,0.9920248135437386,13.537065356455308,0.9960124067718693,LATIN
6664,REITSHAMMER Bernhard,Bernhard,male,male,AT,False,NamSor,-0.9816692928825357,11.668278553750916,0.9908346464412678,LATIN
6667,KNOLL Anton,Anton,male,male,AT,False,NamSor,-0.9743392298921896,11.07549108570209,0.9871696149460948,LATIN
6668,COX Anthony,Anthony,male,male,JM,False,NamSor,-0.9653037720572328,9.05684244147519,0.9826518860286164,LATIN
6669,FREIRE Samuel,Samuel,male,male,CV,False,NamSor,-0.9860960267578189,12.559852375942377,0.9930480133789095,LATIN
6670,JAWAID Marlena,Marlena,female,female,BG,False,NamSor,0.9934448187836058,13.733144857812704,0.9967224093918029,LATIN
6671,HOOST Irvin,Irvin,male,male,SR,False,NamSor,-0.9827541367254495,11.798969796236662,0.9913770683627248,LATIN
6673,TEWA Waisake,Waisake,male,male,FJ,False,NamSor,-0.7842466188809916,5.774087413644935,0.8921233094404958,LATIN
6675,IIJIMA Manami,Manami,female,female,JP,False,NamSor,0.9715813974597682,10.7743051757774,0.9857906987298841,LATIN
6678,BOLTABOEV Sharofiddin,Sharofiddin,male,male,UZ,False,NamSor,-0.9412270978443611,7.873816500455874,0.9706135489221805,LATIN
6683,FRANCISCO Sydney,Sydney,female,female,PW,False,NamSor,0.6397198456021784,4.5581074209446655,0.8198599228010892,LATIN
6684,ALKHAWALDEH Moath,Moath,male,male,JO,False,NamSor,-0.9636379718063925,8.686674084899884,0.9818189859031963,LATIN
6686,HENDRICK Noel,Noel,male,male,IE,False,NamSor,-0.8303370195070476,6.390190051650116,0.9151685097535238,LATIN
6687,BOBONOV Davlat,Davlat,male,male,UZ,False,NamSor,-0.9470656454734265,8.116121924997579,0.9735328227367133,LATIN
6688,TUROBOYEV Muzaffarbek,Muzaffarbek,male,male,UZ,False,NamSor,-0.847570929830471,6.65649507419694,0.9237854649152355,LATIN
6690,BELBEISI Karin,Karin,female,female,JO,False,NamSor,0.9670429058082879,9.889054882103252,0.983521452904144,LATIN
6691,HOERL Julian,Julian,male,male,AT,False,NamSor,-0.8804689769794123,7.2257759606595044,0.9402344884897061,LATIN
6692,HORST Alexander,Alexander,male,male,AT,False,NamSor,-0.9889129118562021,13.127035209953725,0.9944564559281011,LATIN
6693,OZBEK Muhammed,Muhammed,male,male,TR,False,NamSor,-0.983571663066632,11.935538809237869,0.991785831533316,LATIN
6694,ABAY Burak,Burak,male,male,TR,False,NamSor,-0.9837237320308241,11.963911564759634,0.991861866015412,LATIN
6695,OZBAY Elis,Elis,female,female,TR,False,NamSor,0.4282622851201616,2.705939540163264,0.7141311425600808,LATIN
6696,ACET Alperen,Alperen,male,male,TR,False,NamSor,-0.9721256646702827,10.947588961328442,0.9860628323351414,LATIN
6697,TEKDAL Ayse,Ayse,female,female,TR,False,NamSor,0.9716082775881163,10.782193876533391,0.9858041387940581,LATIN
6698,AKCAM Berke,Berke,male,male,TR,False,NamSor,-0.9502357622245938,8.270643644337483,0.9751178811122969,LATIN
6699,SAVASKAN Buse,Buse,female,female,TR,False,NamSor,0.9447861365437158,8.01442997945776,0.9723930682718579,LATIN
6700,TUGSUZ Eda,Eda,female,female,TR,False,NamSor,0.969882908751776,10.419388908109916,0.984941454375888,LATIN
6701,DERELI Emel,Emel,female,female,TR,False,NamSor,0.933670313729345,7.768688443980771,0.9668351568646725,LATIN
6702,GROSSSCHARTNER Felix,Felix,male,male,AT,False,NamSor,-0.9684809239993633,10.240644474121872,0.9842404619996816,LATIN
6703,HALLER Marco,Marco,male,male,AT,False,NamSor,-0.9719020169609345,10.872716701923352,0.9859510084804672,LATIN
6704,KOKAS Raphael,Raphael,male,male,AT,False,NamSor,-0.9831975786997262,11.86898808057716,0.9915987893498631,LATIN
6705,SCHMIDBAUER Maximilian,Maximilian,male,male,AT,False,NamSor,-0.9671380265733831,9.962712287545841,0.9835690132866916,LATIN
6706,WAFLER Tim,Tim,male,male,AT,False,NamSor,-0.971127551782127,10.64972776464526,0.9855637758910635,LATIN
6707,FOIDL Maximilian,Maximilian,male,male,AT,False,NamSor,-0.9671380265733831,9.962712287545841,0.9835690132866916,LATIN
6708,MITTERWALLNER Mona,Mona,female,female,AT,False,NamSor,0.9713329122975163,10.70418420713603,0.9856664561487581,LATIN
6709,STIGGER Laura,Laura,female,female,AT,False,NamSor,0.9746993649520337,11.097387110907007,0.9873496824760168,LATIN
6710,KIESENHOFER Anna,Anna,female,female,AT,False,NamSor,0.9924938217925219,13.597674020174416,0.9962469108962609,LATIN
6711,SCHWEINBERGER Christina,Christina,female,female,AT,False,NamSor,0.9717648006387731,10.829408695091118,0.9858824003193866,LATIN
6712,SASMA Ersu,Ersu,male,male,TR,False,NamSor,-0.5796496815336509,4.2493183357138875,0.7898248407668255,LATIN
6713,VEOCIC Gabrijel,Gabrijel,male,male,HR,False,NamSor,-0.9829000427723333,11.819046526343122,0.9914500213861667,LATIN
6715,OZER Kayhan,Kayhan,male,male,TR,False,NamSor,-0.9415452264221902,7.885611537425376,0.9707726132110951,LATIN
6716,DEMIR Mazlum,Mazlum,male,male,TR,False,NamSor,-0.9454379454034205,8.042468472907416,0.9727189727017103,LATIN
6717,BEKMEZ Meryem,Meryem,female,female,TR,False,NamSor,0.9660225227438615,9.322733434126967,0.9830112613719307,LATIN
6718,ER Necati,Necati,male,male,TR,False,NamSor,-0.9647879706855944,8.901926712827176,0.9823939853427972,LATIN
6719,BALTACI Ozkan,Ozkan,male,male,TR,False,NamSor,-0.9862411715357566,12.610985852763498,0.9931205857678783,LATIN
6720,MOERZ Charlize,Charlize,female,female,AT,False,NamSor,0.9815162796359798,11.65114635606838,0.9907581398179899,LATIN
6721,WIZANI Benny,Benny,male,male,AT,False,NamSor,-0.4664173202049242,3.307724751076755,0.7332086601024621,LATIN
6722,BORCHASHVILI Wachid,Wachid,male,male,RU,False,NamSor,-0.9287597532535417,7.716546704173808,0.9643798766267708,LATIN
6723,FARA Aaron,Aaron,male,male,AT,False,NamSor,-0.947590081513686,8.141055988842854,0.973795040756843,LATIN
6724,GASSNER Samuel,Samuel,male,male,AT,False,NamSor,-0.9860960267578189,12.559852375942377,0.9930480133789095,LATIN
6725,PIOVESANA Lubjana,Lubjana,female,female,GB,False,NamSor,0.926334529794965,7.691763642185386,0.9631672648974825,LATIN
6726,POLLERES Michaela,Michaela,female,female,AT,False,NamSor,0.9861105316797936,12.56484636022811,0.9930552658398968,LATIN
6727,TANZER Katharina,Katharina,female,female,AT,False,NamSor,0.9927492165949305,13.632290986080008,0.9963746082974653,LATIN
6728,HABESOHN Daniel,Daniel,male,male,AT,False,NamSor,-0.9032719861416607,7.482472174639192,0.9516359930708304,LATIN
6729,POLCANOVA Sofia,Sofia,female,female,MD,False,NamSor,0.9782435073970395,11.343105628395314,0.9891217536985197,LATIN
6730,ABICHT Lorena,Lorena,female,female,DE,False,NamSor,0.987474615238511,12.862200294192846,0.9937373076192555,LATIN
6731,BILDSTEIN Benjamin,Benjamin,male,male,AT,False,NamSor,-0.9737164455070855,11.038721966111247,0.9868582227535427,LATIN
6732,BONTUS Valentin,Valentin,male,male,AT,False,NamSor,-0.9667230576476458,9.674928973799588,0.9833615288238229,LATIN
6733,FRANK Tanja,Tanja,female,female,AT,False,NamSor,0.9909968669832256,13.41582758491387,0.9954984334916128,LATIN
6734,HABERL Lukas,Lukas,male,male,AT,False,NamSor,-0.9861476220025758,12.577730994608388,0.9930738110012879,LATIN
6735,HUSSL David,David,male,male,AT,False,NamSor,-0.9669818163038046,9.844459069943454,0.9834909081519023,LATIN
6736,KORNELLI Alina,Alina,female,female,DE,False,NamSor,0.9911920954871454,13.437750688570688,0.9955960477435727,LATIN
6737,MAEHR Lukas,Lukas,male,male,AT,False,NamSor,-0.9861476220025758,12.577730994608388,0.9930738110012879,LATIN
6738,VADLAU Lara,Lara,female,female,AT,False,NamSor,0.9864284877324496,12.68109336999536,0.9932142438662248,LATIN
6739,GAYLE Tajay,Tajay,male,male,JM,False,NamSor,-0.8004107143440835,5.950177373050373,0.9002053571720418,LATIN
6743,GREEN Joseph,Joseph,male,male,US,False,NamSor,-0.9569115866998532,8.456413545769536,0.9784557933499266,LATIN
6744,ESCANO Maria,Maria,female,female,KP,False,NamSor,0.9852518439745945,12.30526878012752,0.9926259219872973,LATIN
6745,CHIA Aaron,Aaron,male,male,MY,False,NamSor,-0.947590081513686,8.141055988842854,0.973795040756843,LATIN
6746,HOSEI Yuri,Yuri,female,male,PW,False,NamSor,-0.03704248485713091,0.12480642400737464,0.5185212424285655,LATIN
6747,DZHUZUPBEKOV Uzur,Uzur,male,male,KG,False,NamSor,-0.4526905345358765,3.051919729627201,0.7263452672679382,LATIN
6748,ISMAILOV Amantur,Amantur,male,male,KG,False,NamSor,-0.9411325918702886,7.8703391829486264,0.9705662959351443,LATIN
6752,OZYUKSEL Ilke,Ilke,female,female,TR,False,NamSor,0.9643927795657357,8.79760384855227,0.9821963897828678,LATIN
6753,MAKHMUDOV Akzhol,Akzhol,male,male,KG,False,NamSor,-0.9484511759647589,8.183393920128204,0.9742255879823795,LATIN
6754,UNAL Bugra,Bugra,male,male,TR,False,NamSor,-0.8606692077102658,6.846301787429127,0.9303346038551329,LATIN
6755,SHARSHENBEKOV Zholaman,Zholaman,male,male,KG,False,NamSor,-0.9640237235217985,8.709119801014687,0.9820118617608993,LATIN
6756,SAMBA Abderrahman,Abderrahman,male,male,SA,False,NamSor,-0.996728681221041,14.428207964207516,0.9983643406105205,LATIN
6757,HEMEIDA Bassem,Bassem,male,male,EG,False,NamSor,-0.9585110156730623,8.50655753810313,0.9792555078365311,LATIN
6762,KHASLAKHANAU Abubakar,Abubakar,male,male,RU,False,NamSor,-0.9843513317418122,12.090351949735485,0.9921756658709061,LATIN
6763,RECBER Hakan,Hakan,male,male,TR,False,NamSor,-0.9853051509135378,12.31956326347754,0.9926525754567689,LATIN
6768,COX Stephen,Stephen,male,male,ZW,False,NamSor,-0.987318466445017,12.837254473397529,0.9936592332225085,LATIN
6769,TROFIMOVA Sardana,Sardana,female,female,RU,False,NamSor,0.9549272600379501,8.3975048451371,0.9774636300189751,LATIN
6770,CERNOGORAZ Giovanni,Giovanni,male,male,SI,False,NamSor,-0.9628658008353743,8.657384167051035,0.9814329004176872,LATIN
6772,KORKMAZ Salih,Salih,male,male,TR,False,NamSor,-0.9265650997066752,7.694093586866764,0.9632825498533376,LATIN
6773,MUZRAPOV Favoris,Favoris,male,male,TJ,False,NamSor,-0.4551982353137909,3.0943887822100713,0.7275991176568954,LATIN
6774,YUSUPOV Alisher,Alisher,male,male,UZ,False,NamSor,-0.9842241871793456,12.063412844941112,0.9921120935896728,LATIN
6775,KURBONOVA Khalimajon,Khalimajon,female,male,UZ,False,NamSor,-0.40318556777002534,2.4345307685015882,0.7015927838850127,LATIN
6776,DANISMAZ Tugba,Tugba,female,female,TR,False,NamSor,0.9739045138124987,11.04968370852562,0.9869522569062493,LATIN
6777,GLINKA Alisa,Alisa,female,female,MD,False,NamSor,0.9864908097089706,12.705552633267601,0.9932454048544853,LATIN
6778,JIDDOU Salam,Salam,male,male,ML,False,NamSor,-0.5544863549606267,4.143266039699121,0.7772431774803134,LATIN
6779,ROBU Marin,Marin,male,male,MD,False,NamSor,-0.466245113228853,3.3041111067191196,0.7331225566144265,LATIN
6780,COPELLO Yasmani,Yasmani,male,male,CU,False,NamSor,-0.9516009977957187,8.305930901893056,0.9758004988978594,LATIN
6781,KELDIYOROVA Diyora,Diyora,female,female,UZ,False,NamSor,0.946691548065,8.0987078388994,0.9733457740325,LATIN
6782,IMADOUCHENE Romain,Romain,male,male,FR,False,NamSor,-0.9787404605725787,11.38294495141021,0.9893702302862893,LATIN
6784,FEGUE Marie,Marie,female,female,CM,False,NamSor,0.9733672091536265,11.018679732452696,0.9866836045768133,LATIN
6785,TCHAKOUNTE Dora,Dora,female,female,CM,False,NamSor,0.9708811743372294,10.5880813327747,0.9854405871686147,LATIN
6786,CINAR Deniz,Deniz,male,female,TR,False,NamSor,0.09606557691271367,0.6352371790169543,0.5480327884563568,LATIN
6787,GUZEL Ecem,Ecem,female,female,TR,False,NamSor,0.8706981017248077,7.020623572226022,0.9353490508624038,LATIN
6789,VATAN Merve,Merve,female,female,TR,False,NamSor,0.9730942750222478,11.003291310311624,0.9865471375111239,LATIN
6790,ATAKAN Derin,Derin,female,female,TR,False,NamSor,0.47645514335762873,3.5427267158274844,0.7382275716788144,LATIN
6791,KAYNAR Alican,Alican,male,male,TR,False,NamSor,-0.9750005056777085,11.116071694870115,0.9875002528388542,LATIN
6792,KAYNAKCI Beste,Beste,female,female,TR,False,NamSor,0.9668968583335478,9.78556985669136,0.9834484291667739,LATIN
6793,DIOMANDE Ahmed,Ahmed,male,male,ML,False,NamSor,-0.9765529220190801,11.218355373397117,0.98827646100954,LATIN
