index,fullName,namePassed,correctGender,predictedGender,localization,useLocalization,serviceUsed,extraPreciseGenderPredicted,isCorrect,source
680,Alya Bakhshal,Alya,female,female,PK,False,genderGuesser,female,True,wikidata
681,Komal Shahani,Komal,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
682,Ánh Hoa,Ánh,female,unknown,VN,False,genderGuesser,unknown,False,wikidata
683,Etsuko Sonobe,Etsuko,female,female,JP,False,genderGuesser,female,True,wikidata
684,Dwi Septiawati,Dwi,female,unknown,ID,False,genderGuesser,unknown,False,wikidata
685,Lidia Gasparyan,Lidia,female,female,,False,genderGuesser,female,True,wikidata
686,Rosa Minasyan,Rosa,female,female,,False,genderGuesser,female,True,wikidata
687,Maro Hasratyan,Maro,female,female,,False,genderGuesser,female,True,wikidata
688,Amalya Bayramyan,Amalya,female,unknown,,False,genderGuesser,unknown,False,wikidata
689,Samapti Chatterjee,Samapti,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
690,Mariam Harutyunyan,Mariam,female,female,,False,genderGuesser,female,True,wikidata
691,Lianne Witkin,Lianne,female,female,IL,False,genderGuesser,female,True,wikidata
692,Yanina Kuskova,Yanina,female,female,UZ,False,genderGuesser,female,True,wikidata
693,Anna Kulikova,Anna,female,female,UZ,False,genderGuesser,female,True,wikidata
694,Kwong Siu-hing,Kwong,female,unknown,CN,False,genderGuesser,unknown,False,wikidata
695,Satoko Yamano,Satoko,female,female,JP,False,genderGuesser,female,True,wikidata
696,Lee Yun-seo,Lee,female,male,KR,False,genderGuesser,mostly_male,False,wikidata
697,Mridula Bhatkar,Mridula,female,female,IN,False,genderGuesser,female,True,wikidata
698,İpek Er,İpek,female,female,,False,genderGuesser,female,True,wikidata
699,Zeynep Ersan,Zeynep,female,female,,False,genderGuesser,female,True,wikidata
700,Zara Leola,Zara,female,female,ID,False,genderGuesser,female,True,wikidata
701,Anna Marikyan,Anna,female,female,,False,genderGuesser,female,True,wikidata
702,Mini Sharma,Mini,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
703,Nashwa Zahira,Nashwa,female,unknown,ID,False,genderGuesser,unknown,False,wikidata
704,Tahira Kashyap,Tahira,female,female,IN,False,genderGuesser,female,True,wikidata
705,Rachel Hirsch,Rachel,female,female,IL,False,genderGuesser,female,True,wikidata
706,Sirush Machkalyan,Sirush,female,unknown,,False,genderGuesser,unknown,False,wikidata
707,Sugandha Kumari,Sugandha,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
708,Sumi Aktar,Sumi,female,female,BD,False,genderGuesser,female,True,wikidata
709,Huang Lili,Huang,female,unknown,CN,False,genderGuesser,andy,False,wikidata
710,Fang Ruoxi,Fang,female,unknown,CN,False,genderGuesser,andy,False,wikidata
711,Park Jiyoung,Park,female,unknown,KR,False,genderGuesser,unknown,False,wikidata
712,Kim Nokyeong,Kim,female,female,KR,False,genderGuesser,mostly_female,True,wikidata
713,Tang Jiawen,Tang,female,unknown,CN,False,genderGuesser,andy,False,wikidata
714,Pratibha Rani,Pratibha,female,female,IN,False,genderGuesser,female,True,wikidata
715,Sara Burak,Sara,female,female,,False,genderGuesser,female,True,wikidata
716,Shifra Milstein,Shifra,female,female,IL,False,genderGuesser,female,True,wikidata
717,Dong Feifei,Dong,female,unknown,CN,False,genderGuesser,andy,False,wikidata
718,Svetlana Chervonnaya,Svetlana,female,female,,False,genderGuesser,female,True,wikidata
719,Shazia Parveen,Shazia,female,female,PK,False,genderGuesser,female,True,wikidata
720,N.I. Shirkina,N.I.,female,unknown,,False,genderGuesser,unknown,False,wikidata
721,Sunaina Kejriwal,Sunaina,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
722,Javahir Isgandarova,Javahir,female,unknown,,False,genderGuesser,unknown,False,wikidata
723,Maide Er,Maide,female,unknown,,False,genderGuesser,unknown,False,wikidata
724,Yu Suxian,Yu,female,unknown,CN,False,genderGuesser,andy,False,wikidata
725,Xu Yuan,Xu,female,unknown,CN,False,genderGuesser,andy,False,wikidata
726,Nina Belobrova,Nina,female,female,,False,genderGuesser,female,True,wikidata
727,Miriam Engel,Miriam,female,female,IL,False,genderGuesser,female,True,wikidata
728,Liu Yichi,Liu,female,unknown,CN,False,genderGuesser,andy,False,wikidata
729,Susanti Dewi,Susanti,female,unknown,ID,False,genderGuesser,unknown,False,wikidata
730,Jun Ye-jin,Jun,female,male,KR,False,genderGuesser,mostly_male,False,wikidata
731,Sister Mayo,Sister,female,unknown,JP,False,genderGuesser,unknown,False,wikidata
732,Maria Lacruna,Maria,female,female,TL,False,genderGuesser,female,True,wikidata
733,Yafah Hauzer,Yafah,female,unknown,IL,False,genderGuesser,unknown,False,wikidata
734,Rina Havron,Rina,female,female,IL,False,genderGuesser,female,True,wikidata
735,Olyria Roy,Olyria,female,unknown,,False,genderGuesser,unknown,False,wikidata
736,Florence Giovani,Florence,female,female,ID,False,genderGuesser,female,True,wikidata
737,Elina Mazur,Elina,female,female,,False,genderGuesser,female,True,wikidata
738,Marina Dzhigarkhanyan,Marina,female,female,,False,genderGuesser,female,True,wikidata
739,Rukhsana Parveen,Rukhsana,female,female,PK,False,genderGuesser,female,True,wikidata
740,Umi Tenjin,Umi,female,unknown,JP,False,genderGuesser,unknown,False,wikidata
741,Ruthy Pribar,Ruthy,female,female,IL,False,genderGuesser,female,True,wikidata
742,Wakana Matsumoto,Wakana,female,female,JP,False,genderGuesser,female,True,wikidata
743,Tharanga Vinodani,Tharanga,female,unknown,LK,False,genderGuesser,unknown,False,wikidata
744,Ochirbatyn Burmaa,Ochirbatyn,female,unknown,MN,False,genderGuesser,unknown,False,wikidata
745,Shardha Ghule,Shardha,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
746,Tapasi Mondal,Tapasi,female,female,IN,False,genderGuesser,female,True,wikidata
747,Merav Nakar-Sadi,Merav,female,female,IL,False,genderGuesser,female,True,wikidata
748,Shyamali Pradhan,Shyamali,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
749,Rojjana Raklao,Rojjana,female,unknown,TH,False,genderGuesser,unknown,False,wikidata
750,Yuan Xuefen,Yuan,female,unknown,CN,False,genderGuesser,andy,False,wikidata
751,Amrin Qureshi,Amrin,female,unknown,IN,False,genderGuesser,unknown,False,wikidata
752,Arisa Ogasawara,Arisa,female,female,JP,False,genderGuesser,female,True,wikidata
753,Kanako Mitsuhashi,Kanako,female,female,JP,False,genderGuesser,female,True,wikidata
754,Reva Khetrapal,Reva,female,female,IN,False,genderGuesser,female,True,wikidata
755,Yurika Hino,Yurika,female,female,JP,False,genderGuesser,female,True,wikidata
756,Roza Kuleshova,Roza,female,female,,False,genderGuesser,female,True,wikidata
757,Olga Bordashevskaya,Olga,female,female,,False,genderGuesser,female,True,wikidata
758,Jutta Oesterle-Schwerin,Jutta,female,female,IL,False,genderGuesser,female,True,wikidata
759,Zirlyfera Jamil,Zirlyfera,female,unknown,ID,False,genderGuesser,unknown,False,wikidata
760,Meutia Geumala,Meutia,female,unknown,ID,False,genderGuesser,unknown,False,wikidata
761,Shahnaz Sumi,Shahnaz,female,female,BD,False,genderGuesser,female,True,wikidata
762,Zohra Yusuf,Zohra,female,female,PK,False,genderGuesser,female,True,wikidata
763,Arisa Kimishima,Arisa,female,female,JP,False,genderGuesser,female,True,wikidata
764,Maham Aftab,Maham,female,unknown,PK,False,genderGuesser,unknown,False,wikidata
765,Kumud Pawde,Kumud,female,female,IN,False,genderGuesser,mostly_female,True,wikidata
766,Aresta Bakhishova,Aresta,female,unknown,AZ,False,genderGuesser,unknown,False,wikidata
767,Yael Elkana,Yael,female,female,IL,False,genderGuesser,female,True,wikidata
768,Dvora Silverstein,Dvora,female,female,IL,False,genderGuesser,female,True,wikidata
769,Anujin Jinjiibadam,Anujin,female,unknown,MN,False,genderGuesser,unknown,False,wikidata
770,Carmit Sahar,Carmit,female,female,IL,False,genderGuesser,female,True,wikidata
771,Eylon Nuphar,Eylon,female,unknown,IL,False,genderGuesser,unknown,False,wikidata
772,Oyuki Konno,Oyuki,female,unknown,JP,False,genderGuesser,unknown,False,wikidata
773,Amina Toyoda,Amina,female,female,PK,False,genderGuesser,female,True,wikidata
774,Tang Xin,Tang,female,unknown,CN,False,genderGuesser,andy,False,wikidata
775,Zahia Qaddoura,Zahia,female,female,,False,genderGuesser,female,True,wikidata
776,Shlomit Miron,Shlomit,female,female,IL,False,genderGuesser,female,True,wikidata
777,Song Tianyi,Song,female,unknown,CN,False,genderGuesser,andy,False,wikidata
778,Vidya Malvade,Vidya,female,female,IN,False,genderGuesser,mostly_female,True,wikidata
779,Yang Tzu-Hsuan,Yang,female,unknown,TW,False,genderGuesser,andy,False,wikidata
780,Marcela London,Marcela,female,female,IL,False,genderGuesser,female,True,wikidata
781,Lu Yu-Hua,Lu,female,unknown,TW,False,genderGuesser,andy,False,wikidata
782,Huang Yu-Teng,Huang,female,unknown,TW,False,genderGuesser,andy,False,wikidata
783,Lin Xiaotong,Lin,female,female,TW,False,genderGuesser,female,True,wikidata
784,Hadas Leibovich,Hadas,female,female,IL,False,genderGuesser,female,True,wikidata
785,Hadara Lazar,Hadara,female,unknown,IL,False,genderGuesser,unknown,False,wikidata
786,Pai Hsin-Hui,Pai,female,unknown,TW,False,genderGuesser,unknown,False,wikidata
787,Shu Ching-Wen,Shu,female,unknown,TW,False,genderGuesser,andy,False,wikidata
788,Lin Yu-Ting,Lin,female,female,TW,False,genderGuesser,female,True,wikidata
789,Liu Yi-Fang,Liu,female,unknown,TW,False,genderGuesser,andy,False,wikidata
790,Bushra Qayyum,Bushra,female,female,PK,False,genderGuesser,female,True,wikidata
791,Ora Goldenberg,Ora,female,female,IL,False,genderGuesser,mostly_female,True,wikidata
792,Mariam Karapetyan,Mariam,female,female,AM,False,genderGuesser,female,True,wikidata
793,Aruna Suresh,Aruna,female,female,IN,False,genderGuesser,female,True,wikidata
794,Sarangi Silva,Sarangi,female,unknown,LK,False,genderGuesser,unknown,False,wikidata
795,Huma Javeed,Huma,female,female,PK,False,genderGuesser,female,True,wikidata
796,Sukaina Khan,Sukaina,female,unknown,PK,False,genderGuesser,unknown,False,wikidata
797,Hana'a Shawa,Hana'a,female,unknown,PS,False,genderGuesser,unknown,False,wikidata
798,Sehra Akram,Sehra,female,unknown,PK,False,genderGuesser,unknown,False,wikidata
799,Zarina Jamal,Zarina,female,female,PK,False,genderGuesser,female,True,wikidata
800,Jin-Ah Ahn,Jin-Ah,female,unknown,KR,False,genderGuesser,unknown,False,wikidata
801,Humaira Ashiq,Humaira,female,unknown,PK,False,genderGuesser,unknown,False,wikidata
802,Gökçe Altay,Gökçe,female,unknown,,False,genderGuesser,andy,False,wikidata
803,Edna Kaplan-Hagler,Edna,female,female,IL,False,genderGuesser,female,True,wikidata
804,Lyudmila Perevedentseva,Lyudmila,female,female,,False,genderGuesser,female,True,wikidata
805,Kulsoom Hazara,Kulsoom,female,unknown,PK,False,genderGuesser,unknown,False,wikidata
806,Eliška Hladilová,Eliška,female,female,CZ,False,genderGuesser,female,True,wikidata
807,Sylvia Bayr-Klimpfinger,Sylvia,female,female,AT,False,genderGuesser,female,True,wikidata
808,Ulrike Scheel,Ulrike,female,female,DE,False,genderGuesser,female,True,wikidata
809,Nadia Boule,Nadia,female,female,GR,False,genderGuesser,female,True,wikidata
810,Renee Goddard,Renee,female,female,DE,False,genderGuesser,female,True,wikidata
811,Elisabeth Lange,Elisabeth,female,female,,False,genderGuesser,female,True,wikidata
812,Isabella Kossina,Isabella,female,female,AT,False,genderGuesser,female,True,wikidata
813,Florina Gillnik,Florina,female,female,DE,False,genderGuesser,female,True,wikidata
814,Hédi Bergl,Hédi,female,unknown,HU,False,genderGuesser,unknown,False,wikidata
815,Evelin Ferencsik,Evelin,female,female,HU,False,genderGuesser,female,True,wikidata
816,Anna Ferenczi,Anna,female,female,HU,False,genderGuesser,female,True,wikidata
817,Danièle Roy,Danièle,female,female,FR,False,genderGuesser,female,True,wikidata
818,Christina Kauschke,Christina,female,female,DE,False,genderGuesser,female,True,wikidata
819,Júlia Ferenczy,Júlia,female,female,HU,False,genderGuesser,female,True,wikidata
820,Sonja Gerstner,Sonja,female,female,,False,genderGuesser,female,True,wikidata
821,Zsuzsa Ferge,Zsuzsa,female,female,HU,False,genderGuesser,female,True,wikidata
822,Ragnhild Haga,Ragnhild,female,female,NO,False,genderGuesser,female,True,wikidata
823,Sonia Farke,Sonia,female,female,DE,False,genderGuesser,female,True,wikidata
824,La Lupa,La,female,unknown,CH,False,genderGuesser,unknown,False,wikidata
825,Miriam Fontaine,Miriam,female,female,AT,False,genderGuesser,female,True,wikidata
826,Elena Kafalieva,Elena,female,female,BG,False,genderGuesser,female,True,wikidata
827,Annie Gay,Annie,female,female,FR,False,genderGuesser,female,True,wikidata
828,Beatrice Vendramin,Beatrice,female,female,IT,False,genderGuesser,female,True,wikidata
829,Fotinì Peluso,Fotinì,female,unknown,IT,False,genderGuesser,unknown,False,wikidata
830,Hildegarde Vermeire,Hildegarde,female,female,BE,False,genderGuesser,female,True,wikidata
831,Christina Kyriakou,Christina,female,female,CY,False,genderGuesser,female,True,wikidata
832,Gerda Schouten,Gerda,female,female,NL,False,genderGuesser,female,True,wikidata
833,Iren Gal,Iren,female,female,,False,genderGuesser,female,True,wikidata
834,Mirjana Maksimović,Mirjana,female,female,RS,False,genderGuesser,female,True,wikidata
835,Elsa Aschim,Elsa,female,female,NO,False,genderGuesser,female,True,wikidata
836,Katrine Alfsnes,Katrine,female,female,NO,False,genderGuesser,female,True,wikidata
837,Kari Steffensen,Kari,female,female,NO,False,genderGuesser,female,True,wikidata
838,Wenche Nystad,Wenche,female,female,NO,False,genderGuesser,female,True,wikidata
839,Elisabeth Magnus,Elisabeth,female,female,NO,False,genderGuesser,female,True,wikidata
840,Ina Garvik,Ina,female,female,NO,False,genderGuesser,female,True,wikidata
841,Karin Serres,Karin,female,female,FR,False,genderGuesser,female,True,wikidata
842,Ioustina Matsiasek,Ioustina,female,unknown,GR,False,genderGuesser,unknown,False,wikidata
843,Deine Cousine,Deine,female,unknown,DE,False,genderGuesser,unknown,False,wikidata
844,Esperanza Romero,Esperanza,female,female,ES,False,genderGuesser,female,True,wikidata
845,Riina Tanskanen,Riina,female,female,FI,False,genderGuesser,female,True,wikidata
846,Ilona Filó-Fischer,Ilona,female,female,HU,False,genderGuesser,female,True,wikidata
847,Elena Ilieva,Elena,female,female,BG,False,genderGuesser,female,True,wikidata
848,Alessia Scortechini,Alessia,female,female,IT,False,genderGuesser,female,True,wikidata
849,Lilija Jankova,Lilija,female,female,BG,False,genderGuesser,female,True,wikidata
850,Sonja Simova,Sonja,female,female,BG,False,genderGuesser,female,True,wikidata
851,Sylvie Franzen,Sylvie,female,female,NL,False,genderGuesser,female,True,wikidata
852,Élise Ventre,Élise,female,unknown,FR,False,genderGuesser,unknown,False,wikidata
853,Aniko Deak,Aniko,female,unknown,RO,False,genderGuesser,unknown,False,wikidata
854,Karin Aichhorn,Karin,female,female,AT,False,genderGuesser,female,True,wikidata
855,Johanna-Leontina Aspeslagh,Johanna-Leontina,female,unknown,BE,False,genderGuesser,unknown,False,wikidata
856,Eugenia Salcu,Eugenia,female,female,RO,False,genderGuesser,female,True,wikidata
857,Ecaterina Vig,Ecaterina,female,female,RO,False,genderGuesser,female,True,wikidata
858,Bruna Pecciarini,Bruna,female,female,IT,False,genderGuesser,female,True,wikidata
859,Lenka Trajkovski,Lenka,female,female,,False,genderGuesser,female,True,wikidata
860,Gordana Janjić,Gordana,female,female,RS,False,genderGuesser,female,True,wikidata
861,Priya Blackburn,Priya,female,female,GB,False,genderGuesser,female,True,wikidata
862,Snežana Šipka,Snežana,female,female,RS,False,genderGuesser,female,True,wikidata
863,Colette Herzog,Colette,female,female,FR,False,genderGuesser,female,True,wikidata
864,Denka Katić,Denka,female,female,,False,genderGuesser,female,True,wikidata
865,Maria Meijll,Maria,female,female,NL,False,genderGuesser,female,True,wikidata
866,Androniki Drakou,Androniki,female,female,GR,False,genderGuesser,female,True,wikidata
867,Marja Kooiman,Marja,female,female,NL,False,genderGuesser,female,True,wikidata
868,Brigitta Suchanek,Brigitta,female,female,AT,False,genderGuesser,female,True,wikidata
869,Monica Ptacnik,Monica,female,female,AT,False,genderGuesser,female,True,wikidata
870,Gabriela Trmal,Gabriela,female,female,AT,False,genderGuesser,female,True,wikidata
871,Elisabeth Mayrhofer,Elisabeth,female,female,AT,False,genderGuesser,female,True,wikidata
872,Maria Lansink,Maria,female,female,NL,False,genderGuesser,female,True,wikidata
873,Edibe Gölgeli,Edibe,female,female,CH,False,genderGuesser,female,True,wikidata
874,Maeve Gilchrist,Maeve,female,female,GB,False,genderGuesser,female,True,wikidata
875,Marjorie Thomson,Marjorie,female,female,GB,False,genderGuesser,female,True,wikidata
876,Thea Christodoulidou,Thea,female,female,CY,False,genderGuesser,female,True,wikidata
877,Wanda Bendjelloul,Wanda,female,female,SE,False,genderGuesser,female,True,wikidata
878,Nasty Sozonik,Nasty,female,unknown,RU,False,genderGuesser,unknown,False,wikidata
879,Jacqueline Goddet,Jacqueline,female,female,FR,False,genderGuesser,female,True,wikidata
880,Loredana Furno,Loredana,female,female,,False,genderGuesser,female,True,wikidata
881,Claire Saillard,Claire,female,female,FR,False,genderGuesser,female,True,wikidata
882,Sabina Šurjan,Sabina,female,female,RS,False,genderGuesser,female,True,wikidata
883,Valeska Böttcher,Valeska,female,female,DE,False,genderGuesser,female,True,wikidata
884,Christine Lüders,Christine,female,female,DE,False,genderGuesser,female,True,wikidata
885,Marina Marazza,Marina,female,female,IT,False,genderGuesser,female,True,wikidata
886,Sandra Kooij,Sandra,female,female,NL,False,genderGuesser,female,True,wikidata
887,Petra Olli,Petra,female,female,FI,False,genderGuesser,female,True,wikidata
888,Martina Rosenberg,Martina,female,female,DE,False,genderGuesser,female,True,wikidata
889,Eva Testor,Eva,female,female,AT,False,genderGuesser,female,True,wikidata
890,Ann Boglind,Ann,female,female,SE,False,genderGuesser,female,True,wikidata
891,Aleksandra Sambor,Aleksandra,female,female,PL,False,genderGuesser,female,True,wikidata
892,Laurence Baldetti,Laurence,female,female,FR,False,genderGuesser,female,True,wikidata
893,Inge Meier,Inge,female,female,,False,genderGuesser,female,True,wikidata
894,Ineke Gutterswijk-Luiten,Ineke,female,female,NL,False,genderGuesser,female,True,wikidata
895,Irén Bartos,Irén,female,female,HU,False,genderGuesser,female,True,wikidata
896,Ciara Charteris,Ciara,female,female,GB,False,genderGuesser,female,True,wikidata
897,Lise Busk-Jensen,Lise,female,female,DK,False,genderGuesser,female,True,wikidata
898,Marga Philip,Marga,female,female,,False,genderGuesser,female,True,wikidata
899,Denise Zimmermann,Denise,female,female,CH,False,genderGuesser,female,True,wikidata
900,Gabriella Uhl,Gabriella,female,female,HU,False,genderGuesser,female,True,wikidata
901,Marie-Françoise Allain,Marie-Françoise,female,unknown,FR,False,genderGuesser,unknown,False,wikidata
902,Linda Kebbab,Linda,female,female,FR,False,genderGuesser,female,True,wikidata
903,Aurora Giovinazzo,Aurora,female,female,IT,False,genderGuesser,female,True,wikidata
904,Agnes Östergren,Agnes,female,female,SE,False,genderGuesser,female,True,wikidata
905,Amanda Pritchard,Amanda,female,female,GB,False,genderGuesser,female,True,wikidata
906,Marc Bariteau,Marc,female,male,FR,False,genderGuesser,male,False,wikidata
907,Lorna Shaughnessy,Lorna,female,female,GB,False,genderGuesser,female,True,wikidata
908,Nadine Fiévet,Nadine,female,female,BE,False,genderGuesser,female,True,wikidata
909,Szilvia Vetter,Szilvia,female,female,HU,False,genderGuesser,female,True,wikidata
910,Christine Ehm,Christine,female,female,FR,False,genderGuesser,female,True,wikidata
911,Elisabetta Armiato,Elisabetta,female,female,IT,False,genderGuesser,female,True,wikidata
912,Suzanne Kabok,Suzanne,female,female,FR,False,genderGuesser,female,True,wikidata
913,Marisa Figurato,Marisa,female,female,IT,False,genderGuesser,female,True,wikidata
914,Caroline Roger-Lacan,Caroline,female,female,FR,False,genderGuesser,female,True,wikidata
915,Božena Orožen,Božena,female,female,,False,genderGuesser,female,True,wikidata
916,Anne Schmidt-Riou,Anne,female,female,FR,False,genderGuesser,female,True,wikidata
917,Svetla Torbova,Svetla,female,female,BG,False,genderGuesser,female,True,wikidata
918,Josephine Stephenson,Josephine,female,female,FR,False,genderGuesser,female,True,wikidata
919,Lilli Schweiger,Lilli,female,female,DE,False,genderGuesser,female,True,wikidata
920,Amanda Figueras,Amanda,female,female,ES,False,genderGuesser,female,True,wikidata
921,Florina Ilis,Florina,female,female,RO,False,genderGuesser,female,True,wikidata
922,Cristina Treves,Cristina,female,female,IT,False,genderGuesser,female,True,wikidata
923,Kareen Zebroff,Kareen,female,female,DE,False,genderGuesser,female,True,wikidata
924,Martina Bunge,Martina,female,female,DE,False,genderGuesser,female,True,wikidata
925,Susan Cummings,Susan,female,female,,False,genderGuesser,female,True,wikidata
926,Mária Flórián,Mária,female,female,HU,False,genderGuesser,female,True,wikidata
927,Angie Westhoff,Angie,female,female,DE,False,genderGuesser,female,True,wikidata
928,Annamária Fodor,Annamária,female,female,HU,False,genderGuesser,female,True,wikidata
929,Francesca Barberini,Francesca,female,female,IT,False,genderGuesser,female,True,wikidata
930,Emese Fodor,Emese,female,female,HU,False,genderGuesser,female,True,wikidata
931,Erzsébet Fodor,Erzsébet,female,female,HU,False,genderGuesser,female,True,wikidata
932,Grażyna Ignaczak-Bandych,Grażyna,female,female,PL,False,genderGuesser,female,True,wikidata
933,Irén Fodor,Irén,female,female,RO,False,genderGuesser,female,True,wikidata
934,Iphigenia Papadogianni,Iphigenia,female,unknown,GR,False,genderGuesser,unknown,False,wikidata
935,Tamara Bach,Tamara,female,female,DE,False,genderGuesser,female,True,wikidata
936,Irena Brabcová,Irena,female,female,CZ,False,genderGuesser,female,True,wikidata
937,Katalin Fodor,Katalin,female,female,HU,False,genderGuesser,female,True,wikidata
938,Pauliina Kainulainen,Pauliina,female,female,FI,False,genderGuesser,female,True,wikidata
939,Anna Ahlund,Anna,female,female,SE,False,genderGuesser,female,True,wikidata
940,Katalin Fodor,Katalin,female,female,RO,False,genderGuesser,female,True,wikidata
941,Marion Schick,Marion,female,female,DE,False,genderGuesser,female,True,wikidata
942,Isabella Gherardi,Isabella,female,female,IT,False,genderGuesser,female,True,wikidata
943,Mar Linares,Mar,female,female,ES,False,genderGuesser,female,True,wikidata
944,Kathrin Kadelbach,Kathrin,female,female,DE,False,genderGuesser,female,True,wikidata
945,Erzsébet Barna,Erzsébet,female,female,HU,False,genderGuesser,female,True,wikidata
946,Efterpi Koutzamani,Efterpi,female,female,GR,False,genderGuesser,female,True,wikidata
947,Alicja Mounk,Alicja,female,female,PL,False,genderGuesser,female,True,wikidata
948,Caitlin McElroy,Caitlin,female,female,GB,False,genderGuesser,female,True,wikidata
949,Anaïs Rizzo,Anaïs,female,female,IT,False,genderGuesser,female,True,wikidata
950,Aminatou Echard,Aminatou,female,unknown,FR,False,genderGuesser,unknown,False,wikidata
951,Eva Jancak,Eva,female,female,AT,False,genderGuesser,female,True,wikidata
952,Zsóka Fodor,Zsóka,female,female,HU,False,genderGuesser,female,True,wikidata
953,Susanne Stichler,Susanne,female,female,DE,False,genderGuesser,female,True,wikidata
954,Lavinia Petti,Lavinia,female,female,IT,False,genderGuesser,female,True,wikidata
955,Meral Perin,Meral,female,female,DE,False,genderGuesser,female,True,wikidata
956,Katalin Fogl,Katalin,female,female,HU,False,genderGuesser,female,True,wikidata
957,Susanne Holzgraefe,Susanne,female,female,DE,False,genderGuesser,female,True,wikidata
958,Lisa Augenthaler,Lisa,female,female,DE,False,genderGuesser,female,True,wikidata
959,Danièle Aron-Rosa,Danièle,female,female,FR,False,genderGuesser,female,True,wikidata
960,Barbora Mikuskova,Barbora,female,female,SK,False,genderGuesser,female,True,wikidata
961,Diana Petkova,Diana,female,female,BG,False,genderGuesser,female,True,wikidata
962,Silviya Kabaivanova,Silviya,female,female,BG,False,genderGuesser,female,True,wikidata
963,Dorota Grejner-Brzezińska,Dorota,female,female,PL,False,genderGuesser,female,True,wikidata
964,Zoë Zimmer,Zoë,female,female,GB,False,genderGuesser,female,True,wikidata
965,Cécile Kruyfhooft,Cécile,female,female,BE,False,genderGuesser,female,True,wikidata
966,Anna Hansson,Anna,female,female,SE,False,genderGuesser,female,True,wikidata
967,Ann-Krisine Moback,Ann-Krisine,female,unknown,SE,False,genderGuesser,unknown,False,wikidata
968,Maylis Adhémar,Maylis,female,unknown,FR,False,genderGuesser,unknown,False,wikidata
969,Miss Tagless,Miss,female,unknown,ES,False,genderGuesser,unknown,False,wikidata
970,Tonia Papapetrou,Tonia,female,female,CY,False,genderGuesser,female,True,wikidata
971,Karen Schwichtenberg,Karen,female,female,DE,False,genderGuesser,female,True,wikidata
972,Eleonora Alvisi,Eleonora,female,female,IT,False,genderGuesser,female,True,wikidata
973,Sabína Kupčová,Sabína,female,unknown,SK,False,genderGuesser,unknown,False,wikidata
974,Petra Gerster,Petra,female,female,DE,False,genderGuesser,female,True,wikidata
975,Eva Netland,Eva,female,female,NO,False,genderGuesser,female,True,wikidata
976,Claire Duvivier,Claire,female,female,FR,False,genderGuesser,female,True,wikidata
977,Christine Siméone,Christine,female,female,FR,False,genderGuesser,female,True,wikidata
978,Jacqueline Chénieux-Gendron,Jacqueline,female,female,FR,False,genderGuesser,female,True,wikidata
979,Malin Bergström,Malin,female,female,SE,False,genderGuesser,female,True,wikidata
980,Anna Erixon,Anna,female,female,SE,False,genderGuesser,female,True,wikidata
981,Emma Bjessmo,Emma,female,female,SE,False,genderGuesser,female,True,wikidata
982,Kjellaug Lerheim,Kjellaug,female,female,NO,False,genderGuesser,female,True,wikidata
983,Agnes Henning,Agnes,female,female,DE,False,genderGuesser,female,True,wikidata
984,Simone Thomalla,Simone,female,female,,False,genderGuesser,female,True,wikidata
985,Eva Possnig,Eva,female,female,AT,False,genderGuesser,female,True,wikidata
986,Natacha Pavel,Natacha,female,female,FR,False,genderGuesser,female,True,wikidata
987,Alice Travers,Alice,female,female,FR,False,genderGuesser,female,True,wikidata
988,Melanie Göldner,Melanie,female,female,DE,False,genderGuesser,female,True,wikidata
989,Madalena Cavilhas,Madalena,female,female,PT,False,genderGuesser,female,True,wikidata
990,Eveline Hofmann-Huber,Eveline,female,female,CH,False,genderGuesser,female,True,wikidata
991,Beatriz Cardoso,Beatriz,female,female,PT,False,genderGuesser,female,True,wikidata
992,Sarah Zierhut,Sarah,female,female,DE,False,genderGuesser,female,True,wikidata
993,Beatriz Varela,Beatriz,female,female,ES,False,genderGuesser,female,True,wikidata
994,Margit Istók,Margit,female,female,HU,False,genderGuesser,female,True,wikidata
995,Amandine Urruty,Amandine,female,female,FR,False,genderGuesser,female,True,wikidata
996,Muriel Soret,Muriel,female,female,FR,False,genderGuesser,female,True,wikidata
997,Hanne Tersmette,Hanne,female,female,NL,False,genderGuesser,female,True,wikidata
998,Marie-Christine Butel,Marie-Christine,female,unknown,FR,False,genderGuesser,unknown,False,wikidata
999,Seraina Sturzenegger,Seraina,female,female,CH,False,genderGuesser,female,True,wikidata
1000,Márta Font,Márta,female,female,HU,False,genderGuesser,female,True,wikidata
1001,Nyassa Alberta,Nyassa,female,unknown,NL,False,genderGuesser,unknown,False,wikidata
1002,Lauriane Escaffre,Lauriane,female,female,FR,False,genderGuesser,female,True,wikidata
1003,Sabine Huth,Sabine,female,female,DE,False,genderGuesser,female,True,wikidata
1004,Lenka Zlámalová,Lenka,female,female,CZ,False,genderGuesser,female,True,wikidata
1005,Anna Härtl,Anna,female,female,DE,False,genderGuesser,female,True,wikidata
1006,Barbara Fonyó,Barbara,female,female,HU,False,genderGuesser,female,True,wikidata
