,person,person_label,genders,dobs,countries,continents,iso_country,firstCountry,birth_year
5990,http://www.wikidata.org/entity/Q100752648,Ludolf Schultz,male,1937-01-01 00:00:00+00:00,Germany,Europe,DE,Germany,1937.0
5991,http://www.wikidata.org/entity/Q100752720,Jahvon Blair,male,1998-03-27 00:00:00+00:00,Canada,North America,CA,Canada,1998.0
5992,http://www.wikidata.org/entity/Q100752740,Staphon Blair,male,1993-05-27 00:00:00+00:00,United States|Jamaica,North America,US,United States,1993.0
5993,http://www.wikidata.org/entity/Q100752742,Tyrelle Blair,male,1985-08-25 00:00:00+00:00,United States,North America,US,United States,1985.0
5994,http://www.wikidata.org/entity/Q100752757,Chris Blake,male,1988-10-01 00:00:00+00:00,United States,North America,US,United States,1988.0
5995,http://www.wikidata.org/entity/Q100752813,Christopher Pappas,male,1991-08-26 00:00:00+00:00,South Africa,Africa,ZA,South Africa,1991.0
5996,http://www.wikidata.org/entity/Q100752815,Marcel Bacou,male,1936-01-01 00:00:00+00:00,France,Europe,FR,France,1936.0
5997,http://www.wikidata.org/entity/Q100752816,Ola Östin,male,1932-01-01 00:00:00+00:00,Sweden,Europe,SE,Sweden,1932.0
5998,http://www.wikidata.org/entity/Q100752877,Scott Blakney,male,1998-08-14 00:00:00+00:00,United States,North America,US,United States,1998.0
5999,http://www.wikidata.org/entity/Q100752947,Heikki Ollikainen,male,1930-03-29 00:00:00+00:00,Finland,Europe,FI,Finland,1930.0
6000,http://www.wikidata.org/entity/Q100752955,Margrit Ruhstaller,female,1965-01-01 00:00:00+00:00,Switzerland,Europe,CH,Switzerland,1965.0
6001,http://www.wikidata.org/entity/Q100752963,Reinhard Schäfertöns,male,1966-01-01 00:00:00+00:00,Germany,Europe,DE,Germany,1966.0
6002,http://www.wikidata.org/entity/Q100752971,Rosmel Blanco,male,1976-11-09 00:00:00+00:00,Colombia|Venezuela,South America,CO,Colombia,1976.0
6003,http://www.wikidata.org/entity/Q100752988,Mario Bland,male,1978-05-25 00:00:00+00:00,United States,North America,US,United States,1978.0
6004,http://www.wikidata.org/entity/Q1007530,Péter Galaschek,male,1968-03-25 00:00:00+00:00,Hungary,Europe,HU,Hungary,1968.0
6005,http://www.wikidata.org/entity/Q100753037,Julian Blanks,male,1980-08-04 00:00:00+00:00,United States,North America,US,United States,1980.0
6006,http://www.wikidata.org/entity/Q100753122,James Blasczyk,male,1990-04-07 00:00:00+00:00,United States,North America,US,United States,1990.0
6007,http://www.wikidata.org/entity/Q100753137,Stefan Blaszczynski,male,1984-06-30 00:00:00+00:00,Australia,Oceania,AU,Australia,1984.0
6008,http://www.wikidata.org/entity/Q100753162,Brian Bleich,male,1968-04-25 00:00:00+00:00,Canada,North America,CA,Canada,1968.0
6009,http://www.wikidata.org/entity/Q100753169,Marv Blemker,male,1929-04-01 00:00:00+00:00,United States,North America,US,United States,1929.0
6010,http://www.wikidata.org/entity/Q100753283,Andreas Bloch,male,1982-02-05 00:00:00+00:00,Germany,Europe,DE,Germany,1982.0
6011,http://www.wikidata.org/entity/Q100753293,Kelyn Block,male,1980-03-01 00:00:00+00:00,United States,North America,US,United States,1980.0
6012,http://www.wikidata.org/entity/Q100753322,Trivante Bloodman,male,1992-12-26 00:00:00+00:00,United States,North America,US,United States,1992.0
6013,http://www.wikidata.org/entity/Q100753328,Anatoriĭ Alekseevich Gubkin,male,1953-01-05 00:00:00+00:00,Russia,Europe,RU,Russia,1953.0
6014,http://www.wikidata.org/entity/Q100753401,Keith Bloom,male,1927-09-04 00:00:00+00:00,United States,North America,US,United States,1927.0
6015,http://www.wikidata.org/entity/Q100753426,Jordan Blount,male,1997-01-05 00:00:00+00:00,Ireland,Europe,IE,Ireland,1997.0
6016,http://www.wikidata.org/entity/Q100753451,Ovidiu Dranga,male,1966-06-05 00:00:00+00:00,Romania,Europe,RO,Romania,1966.0
6017,http://www.wikidata.org/entity/Q100753561,Roberts Blumbergs,male,1998-04-29 00:00:00+00:00,Latvia,Europe,LV,Latvia,1998.0
6018,http://www.wikidata.org/entity/Q100753579,Bernard Blunt,male,1971-11-21 00:00:00+00:00,United States,North America,US,United States,1971.0
6019,http://www.wikidata.org/entity/Q100753612,Nelson Boachie-Yiadom,male,1999-03-10 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1999.0
6020,http://www.wikidata.org/entity/Q100753634,Helen Sullivan Mims,female,1907-04-24 00:00:00+00:00,United States,North America,US,United States,1907.0
6021,http://www.wikidata.org/entity/Q100753700,Lucassie Meeko,male,1962-01-01 00:00:00+00:00,Canada,North America,CA,Canada,1962.0
6022,http://www.wikidata.org/entity/Q100753719,Che Bob,male,1994-08-19 00:00:00+00:00,United States,North America,US,United States,1994.0
6023,http://www.wikidata.org/entity/Q100753751,Miguel Bocachica,male,1990-03-07 00:00:00+00:00,United States,North America,US,United States,1990.0
6024,http://www.wikidata.org/entity/Q100753761,Andrew Bock,male,1990-08-13 00:00:00+00:00,United States,North America,US,United States,1990.0
6025,http://www.wikidata.org/entity/Q100753847,Antonio Briseis López-Giménez,male,1906-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1906.0
6026,http://www.wikidata.org/entity/Q100753874,Antonio López Díaz,male,1928-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1928.0
6027,http://www.wikidata.org/entity/Q100753913,Justin Bocot,male,1988-09-17 00:00:00+00:00,United States,North America,US,United States,1988.0
6028,http://www.wikidata.org/entity/Q100753936,Stella Tack,female,1995-01-01 00:00:00+00:00,Austria,Europe,AT,Austria,1995.0
6029,http://www.wikidata.org/entity/Q100753940,Nikola Bodic,male,1987-01-01 00:00:00+00:00,Socialist Federal Republic of Yugoslavia|Serbia,Europe,,Socialist Federal Republic of Yugoslavia,1987.0
6030,http://www.wikidata.org/entity/Q100753947,Eddie Bodkin,male,1943-10-01 00:00:00+00:00,United States,North America,US,United States,1943.0
6031,http://www.wikidata.org/entity/Q100753966,Buddy Boeheim,male,1999-11-11 00:00:00+00:00,United States,North America,US,United States,1999.0
6032,http://www.wikidata.org/entity/Q100753967,Jimmy Boeheim,male,1998-05-04 00:00:00+00:00,United States,North America,US,United States,1998.0
6033,http://www.wikidata.org/entity/Q100753971,Kristian Boehler,male,1976-08-27 00:00:00+00:00,Norway,Europe,NO,Norway,1976.0
6034,http://www.wikidata.org/entity/Q100754,Princess Maria Theresia of Thurn and Taxis,female,1980-11-28 00:00:00+00:00,Germany,Europe,DE,Germany,1980.0
6035,http://www.wikidata.org/entity/Q100754141,Robert Boezeman,male,1996-01-30 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1996.0
6036,http://www.wikidata.org/entity/Q100754154,Gilles Bogaert,male,1971-02-11 00:00:00+00:00,France,Europe,FR,France,1971.0
6037,http://www.wikidata.org/entity/Q100754175,Siomenie Teevee,male,1955-01-01 00:00:00+00:00,Canada,North America,CA,Canada,1955.0
6038,http://www.wikidata.org/entity/Q100754180,Milos Bogetic,male,1985-08-10 00:00:00+00:00,Montenegro|Socialist Federal Republic of Yugoslavia,Europe,ME,Montenegro,1985.0
6039,http://www.wikidata.org/entity/Q100754215,Enrique Vera García,male,1933-05-27 00:00:00+00:00,Spain,Europe,ES,Spain,1933.0
6040,http://www.wikidata.org/entity/Q100754234,Felix Merino Sánchez,male,1914-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1914.0
6041,http://www.wikidata.org/entity/Q100754289,Mario Boggan,male,1983-09-30 00:00:00+00:00,United States,North America,US,United States,1983.0
6042,http://www.wikidata.org/entity/Q100754330,Adam Bohac,male,1982-02-12 00:00:00+00:00,United States,North America,US,United States,1982.0
6043,http://www.wikidata.org/entity/Q100754348,Zach Bohannon,male,1991-01-01 00:00:00+00:00,United States,North America,US,United States,1991.0
6044,http://www.wikidata.org/entity/Q100754498,Gerhard Grünberg,male,1920-05-18 00:00:00+00:00,German Democratic Republic,Europe,,German Democratic Republic,1920.0
6045,http://www.wikidata.org/entity/Q100754521,Baboucarr Bojang,male,1980-12-19 00:00:00+00:00,The Gambia,Africa,GM,The Gambia,1980.0
6046,http://www.wikidata.org/entity/Q100754748,Aksel Bolin,male,1990-11-17 00:00:00+00:00,Norway|Sweden,Europe,NO,Norway,1990.0
6047,http://www.wikidata.org/entity/Q100754818,José María Reyes Monterreal,male,1917-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1917.0
6048,http://www.wikidata.org/entity/Q100754852,Juan Berbel García,male,1907-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1907.0
6049,http://www.wikidata.org/entity/Q100754858,Juan Cuadrado Martínez,male,1922-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1922.0
6050,http://www.wikidata.org/entity/Q100754936,Rasir Bolton,male,1999-09-27 00:00:00+00:00,United States,North America,US,United States,1999.0
6051,http://www.wikidata.org/entity/Q100755034,Juan López Martín,male,1929-07-10 00:00:00+00:00,Spain,Europe,ES,Spain,1929.0
6052,http://www.wikidata.org/entity/Q100755101,Andrea Bona,male,1978-05-01 00:00:00+00:00,Italy,Europe,IT,Italy,1978.0
6053,http://www.wikidata.org/entity/Q100755125,Boot Bond,male,1960-11-28 00:00:00+00:00,United States,North America,US,United States,1960.0
6054,http://www.wikidata.org/entity/Q100755284,Miguel Motos Guirao,male,1918-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1918.0
6055,http://www.wikidata.org/entity/Q100755287,Miguel Rodríguez Algarra,male,1913-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1913.0
6056,http://www.wikidata.org/entity/Q100755306,Octavio Martínez Fernández,male,1929-03-27 00:00:00+00:00,Spain,Europe,ES,Spain,1929.0
6057,http://www.wikidata.org/entity/Q100755448,Klaas Sijtsma,male,1955-10-28 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1955.0
6058,http://www.wikidata.org/entity/Q100755533,Isaac Bonton,male,1998-07-15 00:00:00+00:00,United States,North America,US,United States,1998.0
6059,http://www.wikidata.org/entity/Q100755536,Esteban Bonzano,male,1982-01-18 00:00:00+00:00,Argentina,South America,AR,Argentina,1982.0
6060,http://www.wikidata.org/entity/Q100755658,Roy Booker,male,1983-01-08 00:00:00+00:00,United States,North America,US,United States,1983.0
6061,http://www.wikidata.org/entity/Q100755673,Devon Bookert,male,1993-01-27 00:00:00+00:00,United States,North America,US,United States,1993.0
6062,http://www.wikidata.org/entity/Q100755690,Elisha Boone,male,1995-01-30 00:00:00+00:00,United States,North America,US,United States,1995.0
6063,http://www.wikidata.org/entity/Q100755707,Keylan Boone,male,2000-11-30 00:00:00+00:00,United States,North America,US,United States,2000.0
6064,http://www.wikidata.org/entity/Q100755796,Roy Boone,male,1977-11-15 00:00:00+00:00,United States,North America,US,United States,1977.0
6065,http://www.wikidata.org/entity/Q100755848,Jordan Boots,male,1989-10-21 00:00:00+00:00,United States,North America,US,United States,1989.0
6066,http://www.wikidata.org/entity/Q100755925,Richard Thompson,male,1966-02-12 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1966.0
6067,http://www.wikidata.org/entity/Q100756022,Gabor Boros,male,1982-10-08 00:00:00+00:00,Hungary,Europe,HU,Hungary,1982.0
6068,http://www.wikidata.org/entity/Q100756126,Mark Bortz,male,1982-12-23 00:00:00+00:00,United States,North America,US,United States,1982.0
6069,http://www.wikidata.org/entity/Q100756134,Pedro Badrán Padauí,male,1960-01-01 00:00:00+00:00,Colombia,South America,CO,Colombia,1960.0
6070,http://www.wikidata.org/entity/Q100756302,Devron Bostick,male,1988-02-22 00:00:00+00:00,United States,North America,US,United States,1988.0
6071,http://www.wikidata.org/entity/Q100756413,Mike Bothwell,male,2000-01-19 00:00:00+00:00,United States,North America,US,United States,2000.0
6072,http://www.wikidata.org/entity/Q100756448,Steve Bouchie,male,1961-02-11 00:00:00+00:00,United States,North America,US,United States,1961.0
6073,http://www.wikidata.org/entity/Q100756449,Carmel Bouchman,male,1991-01-16 00:00:00+00:00,Israel,Asia,IL,Israel,1991.0
6074,http://www.wikidata.org/entity/Q100756512,Gaby Scheidegger,female,1960-01-01 00:00:00+00:00,Switzerland,Europe,CH,Switzerland,1960.0
6075,http://www.wikidata.org/entity/Q100756572,Souley Boum,male,1999-01-26 00:00:00+00:00,Guinea|United States,Africa|North America,GN,Guinea,1999.0
6076,http://www.wikidata.org/entity/Q100756577,Abdallah Boune,male,1989-01-01 00:00:00+00:00,France,Europe,FR,France,1989.0
6077,http://www.wikidata.org/entity/Q100756592,Maxime Boursiquot,male,1997-06-14 00:00:00+00:00,Canada,North America,CA,Canada,1997.0
6078,http://www.wikidata.org/entity/Q100756612,Jamaree Bouyea,male,1999-06-27 00:00:00+00:00,United States,North America,US,United States,1999.0
6079,http://www.wikidata.org/entity/Q100756628,DeAnthony Bowden,male,1980-05-01 00:00:00+00:00,United States,North America,US,United States,1980.0
6080,http://www.wikidata.org/entity/Q100756726,Zinaida Korchagin,female,1913-01-01 00:00:00+00:00,Soviet Union,Europe|Asia,,Soviet Union,1913.0
6081,http://www.wikidata.org/entity/Q100756746,Brandon Bowdry,male,1988-04-25 00:00:00+00:00,United States,North America,US,United States,1988.0
6082,http://www.wikidata.org/entity/Q100756781,Kyle Bowen,male,2000-10-06 00:00:00+00:00,Australia,Oceania,AU,Australia,2000.0
6083,http://www.wikidata.org/entity/Q100756919,Russell Bowers,male,1958-06-08 00:00:00+00:00,United States,North America,US,United States,1958.0
6084,http://www.wikidata.org/entity/Q100757072,Calvin Bowman,male,1977-08-15 00:00:00+00:00,United States,North America,US,United States,1977.0
6085,http://www.wikidata.org/entity/Q100757109,Tre Bowman,male,1991-08-27 00:00:00+00:00,United States,North America,US,United States,1991.0
6086,http://www.wikidata.org/entity/Q100757164,Vanessa Anastasopoulou,female,1972-01-01 00:00:00+00:00,Greece,Europe,GR,Greece,1972.0
6087,http://www.wikidata.org/entity/Q100757195,Romain Boxus,male,1996-01-19 00:00:00+00:00,Belgium,Europe,BE,Belgium,1996.0
6088,http://www.wikidata.org/entity/Q100757199,Ari Boya,male,1999-04-29 00:00:00+00:00,Cameroon,Africa,CM,Cameroon,1999.0
6089,http://www.wikidata.org/entity/Q100757201,Georgi Boyanov,male,1993-05-09 00:00:00+00:00,Bulgaria,Europe,BG,Bulgaria,1993.0
6090,http://www.wikidata.org/entity/Q100757217,Mitch Boyce,male,1986-05-27 00:00:00+00:00,Australia,Oceania,AU,Australia,1986.0
6091,http://www.wikidata.org/entity/Q100757322,Brody Boyd,male,1981-08-18 00:00:00+00:00,United States,North America,US,United States,1981.0
6092,http://www.wikidata.org/entity/Q100757343,Dwight Boyd,male,1966-09-19 00:00:00+00:00,United States,North America,US,United States,1966.0
6093,http://www.wikidata.org/entity/Q100757467,Martina Maria Gräff,female,1957-01-01 00:00:00+00:00,Austria,Europe,AT,Austria,1957.0
6094,http://www.wikidata.org/entity/Q1007575,Tomasz Galbenisz,male,1963-05-11 00:00:00+00:00,Hungary,Europe,HU,Hungary,1963.0
6095,http://www.wikidata.org/entity/Q100757508,Tray Boyd III,male,1998-12-08 00:00:00+00:00,United States,North America,US,United States,1998.0
6096,http://www.wikidata.org/entity/Q100757528,John Boyer,male,1988-01-16 00:00:00+00:00,Czech Republic|United States,Europe|North America,CZ,Czech Republic,1988.0
6097,http://www.wikidata.org/entity/Q100757833,Ivan Božović,male,1981-10-03 00:00:00+00:00,Socialist Federal Republic of Yugoslavia|Serbia,Europe,,Socialist Federal Republic of Yugoslavia,1981.0
6098,http://www.wikidata.org/entity/Q100757842,DaQuan Bracey,male,1997-05-13 00:00:00+00:00,United States,North America,US,United States,1997.0
6099,http://www.wikidata.org/entity/Q100757856,Ivan Bracic,male,1979-02-09 00:00:00+00:00,Croatia,Europe,HR,Croatia,1979.0
6100,http://www.wikidata.org/entity/Q100757858,Denver Brackeen,male,1931-02-10 00:00:00+00:00,United States,North America,US,United States,1931.0
6101,http://www.wikidata.org/entity/Q100757864,Aaron Brackett,male,1990-03-14 00:00:00+00:00,United States,North America,US,United States,1990.0
6102,http://www.wikidata.org/entity/Q100757962,Carlos Bradberry,male,1974-12-30 00:00:00+00:00,United States,North America,US,United States,1974.0
6103,http://www.wikidata.org/entity/Q100757990,Christian Bradford,male,1995-06-26 00:00:00+00:00,United States,North America,US,United States,1995.0
6104,http://www.wikidata.org/entity/Q100758133,Karon Bradley,male,1984-06-03 00:00:00+00:00,United States,North America,US,United States,1984.0
6105,http://www.wikidata.org/entity/Q100758285,Pedro Bradshaw,male,1998-10-14 00:00:00+00:00,United States,North America,US,United States,1998.0
6106,http://www.wikidata.org/entity/Q100758319,Ken Brady,male,1952-01-01 00:00:00+00:00,United States,North America,US,United States,1952.0
6107,http://www.wikidata.org/entity/Q100758355,Rakefet Ziv-Li,female,1968-06-26 00:00:00+00:00,Israel,Asia,IL,Israel,1968.0
6108,http://www.wikidata.org/entity/Q100758394,Hugo Chaparro Valderrama,male,1961-01-01 00:00:00+00:00,Colombia,South America,CO,Colombia,1961.0
6109,http://www.wikidata.org/entity/Q100758419,Austin Bragg,male,1991-07-29 00:00:00+00:00,United States,North America,US,United States,1991.0
6110,http://www.wikidata.org/entity/Q100758423,Don Bragg,male,1933-02-24 00:00:00+00:00,United States,North America,US,United States,1933.0
6111,http://www.wikidata.org/entity/Q100758466,Scott Brakebill,male,1980-03-23 00:00:00+00:00,United States,North America,US,United States,1980.0
6112,http://www.wikidata.org/entity/Q100758478,A.J. Bramah,male,1999-05-11 00:00:00+00:00,United States,North America,US,United States,1999.0
6113,http://www.wikidata.org/entity/Q100758526,Johnathan Davis,male,1991-01-01 00:00:00+00:00,Australia,Oceania,AU,Australia,1991.0
6114,http://www.wikidata.org/entity/Q100758590,Onzie Branch,male,1991-10-08 00:00:00+00:00,United States,North America,US,United States,1991.0
6115,http://www.wikidata.org/entity/Q100758747,Klara Schwendinger,female,1918-03-26 00:00:00+00:00,Austria,Europe,AT,Austria,1918.0
6116,http://www.wikidata.org/entity/Q100758751,Terrence Brandon,male,1973-05-03 00:00:00+00:00,United States,North America,US,United States,1973.0
