index,fullName,namePassed,correctGender,predictedGender,localization,useLocalization,serviceUsed,extraGenderScale,extraScore,extraProbabilityCalibrated,extraScript,isCorrect,source
1366,Anna-Brita Pontén,Anna-Brita,female,female,SE,True,NamSor,0.4754515585260934,3.611861546479723,0.7377257792630467,LATIN,True,wikidata
1367,Zhanna Vokueva,Zhanna,female,female,RU,True,NamSor,0.9997381920220932,16.905385077579382,0.9998690960110466,LATIN,True,wikidata
1369,Jenn Butterworth,Jenn,female,female,GB,True,NamSor,0.9826497376161124,11.896804519477769,0.991324868808056,LATIN,True,wikidata
1370,Lévanah Solomon,Lévanah,female,female,FR,True,NamSor,0.822225115202827,6.48295056562776,0.9111125576014136,LATIN,True,wikidata
1372,Ruth Gall,Ruth,female,female,PL,True,NamSor,0.9958089653277952,14.13229279969284,0.9979044826638976,LATIN,True,wikidata
1374,Monika Ošmianskienė,Monika,female,female,LT,True,NamSor,0.9999982253665456,21.89940228871506,0.9999991126832728,LATIN,True,wikidata
1375,Kai Nakai,Kai,female,male,ES,True,NamSor,-0.981756526824989,11.697451599481852,0.9908782634124944,LATIN,False,wikidata
1376,Anastasia Alekseeva,Anastasia,female,female,RU,True,NamSor,0.9999860811492528,19.83975237044281,0.9999930405746263,LATIN,True,wikidata
1377,Cristina Castel-Branco,Cristina,female,female,PT,True,NamSor,0.9999938691833472,20.65966858820667,0.9999969345916736,LATIN,True,wikidata
1378,Anne-Laure Jacquemart,Anne-Laure,female,female,FR,True,NamSor,0.9975322525715604,14.661934978760968,0.9987661262857802,LATIN,True,wikidata
1379,Szilvia Freire,Szilvia,female,female,HU,True,NamSor,0.9999640713694082,18.89146195516851,0.999982035684704,LATIN,True,wikidata
1380,Erna Hluba-Daum,Erna,female,female,DE,True,NamSor,0.9999554977675064,18.67745710192605,0.9999777488837532,LATIN,True,wikidata
1382,Beatrix Fricsovszky,Beatrix,female,female,HU,True,NamSor,0.9990145802135924,15.579928548069155,0.9995072901067962,LATIN,True,wikidata
1383,Dora Schottländer,Dora,female,female,DE,True,NamSor,0.9998621290817044,17.546678548235185,0.9999310645408522,LATIN,True,wikidata
1384,Katalin Frideczky,Katalin,female,female,HU,True,NamSor,0.9998713772666434,17.616112856805756,0.9999356886333216,LATIN,True,wikidata
1385,Fruzsina Fridel,Fruzsina,female,female,HU,True,NamSor,0.999992634214151,20.47615072284445,0.9999963171070756,LATIN,True,wikidata
1386,Jana Sobotová,Jana,female,female,CZ,True,NamSor,0.9999510111787044,18.581404301656196,0.9999755055893522,LATIN,True,wikidata
1387,Diana Burkot,Diana,female,female,RU,True,NamSor,0.9999928105824798,20.50038628316645,0.99999640529124,LATIN,True,wikidata
1388,Stephanie Smith,Stephanie,female,female,GB,True,NamSor,0.9999243596918486,18.14700711436509,0.9999621798459244,LATIN,True,wikidata
1389,Mo Diener,Mo,female,male,CH,True,NamSor,-0.9442904888343896,7.837125071701365,0.9721452444171949,LATIN,False,wikidata
1390,Isabella Schwaderer,Isabella,female,female,DE,True,NamSor,0.9999915818030912,20.34260076435432,0.9999957909015456,LATIN,True,wikidata
1391,Tessa Mittelstaedt,Tessa,female,female,DE,True,NamSor,0.999955050343586,18.66745332444443,0.999977525171793,LATIN,True,wikidata
1392,Giampaola Pachetti,Giampaola,female,female,IT,True,NamSor,0.9999902013385988,20.190750682145307,0.9999951006692994,LATIN,True,wikidata
1393,Judith Pühringer,Judith,female,female,AT,True,NamSor,0.99992456434896,18.14971644439124,0.99996228217448,LATIN,True,wikidata
1394,Marta Maribona,Marta,female,female,ES,True,NamSor,0.99999474278043,20.81339415518986,0.9999973713902148,LATIN,True,wikidata
1395,Tamara Ehlert,Tamara,female,female,DE,True,NamSor,0.9964609122522476,14.301371559364078,0.9982304561261238,LATIN,True,wikidata
1396,Kelly Vedovelli,Kelly,female,female,FR,True,NamSor,0.9883610381432644,13.110880896283804,0.9941805190716322,LATIN,True,wikidata
1397,Jessica Moore,Jessica,female,female,HU,True,NamSor,0.9900051448702556,13.263168959252106,0.9950025724351278,LATIN,True,wikidata
1398,Ingeborg Breines,Ingeborg,female,female,NO,True,NamSor,0.9998008813863613,17.17909572267189,0.9999004406931806,LATIN,True,wikidata
1400,Waltrude Schleyer,Waltrude,female,female,DE,True,NamSor,0.9692439692288976,10.136952465931408,0.9846219846144488,LATIN,True,wikidata
1401,Fani Georgakopoulou,Fani,female,female,GR,True,NamSor,0.9938817136006362,13.7539580494852,0.996940856800318,LATIN,True,wikidata
1402,Karin Ehrnrooth,Karin,female,female,FI,True,NamSor,0.9982176433048252,14.98730438575285,0.9991088216524124,LATIN,True,wikidata
1403,Sandra Petojevic,Sandra,female,female,SE,True,NamSor,0.9999583313199096,18.743246669105996,0.9999791656599548,LATIN,True,wikidata
1404,Nanouschka Myrberg,Nanouschka,female,female,SE,True,NamSor,0.9991398557324628,15.71589617122688,0.9995699278662314,LATIN,True,wikidata
1405,Anna Woolhouse,Anna,female,female,GB,True,NamSor,0.9999956422359766,21.00103736189197,0.9999978211179884,LATIN,True,wikidata
1407,Charlotte Taylor,Charlotte,female,female,GB,True,NamSor,0.9999591040463084,18.761965323546637,0.9999795520231544,LATIN,True,wikidata
1408,Rosa Barba,Rosa,female,female,DE,True,NamSor,0.9998509366283383,17.468624890448943,0.9999254683141692,LATIN,True,wikidata
1409,Zsuzsanna Fehér,Zsuzsanna,female,female,HU,True,NamSor,0.9999969884071068,21.37052733526835,0.9999984942035534,LATIN,True,wikidata
1410,Rózsa Porács,Rózsa,female,female,HU,True,NamSor,0.9794467419263924,11.432698060990909,0.9897233709631962,LATIN,True,wikidata
1411,Hilde Vanhove,Hilde,female,female,BE,True,NamSor,0.9999565718361872,18.70188827147488,0.9999782859180936,LATIN,True,wikidata
1412,Elisabeth Amann,Elisabeth,female,female,AT,True,NamSor,0.9999649417601308,18.915985771665632,0.9999824708800654,LATIN,True,wikidata
1413,Gabriele Berger,Gabriele,female,female,AT,True,NamSor,0.9386226837296838,7.7198749827663775,0.969311341864842,LATIN,True,wikidata
1414,Saralisa Volm,Saralisa,female,female,DE,True,NamSor,0.4338337651586847,2.880979301865839,0.7169168825793424,LATIN,True,wikidata
1415,Roselyne Chaleil,Roselyne,female,female,FR,True,NamSor,0.9999697264260924,19.062721254072905,0.9999848632130462,LATIN,True,wikidata
1416,Monika Auböck,Monika,female,female,AT,True,NamSor,0.9999922581777304,20.42635942036272,0.9999961290888651,LATIN,True,wikidata
1417,Adele Bailer,Adele,female,female,AT,True,NamSor,0.9999030615055068,17.898919731326153,0.9999515307527532,LATIN,True,wikidata
1418,Thale Vangen,Thale,female,female,NO,True,NamSor,0.9950535453571684,13.966569224061525,0.997526772678584,LATIN,True,wikidata
1419,Sylvia Baumgartner,Sylvia,female,female,AT,True,NamSor,0.9999619519398276,18.834146339606164,0.999980975969914,LATIN,True,wikidata
1420,Erna Behrens-Giegl,Erna,female,female,AT,True,NamSor,0.9999696117718926,19.05894112885393,0.9999848058859464,LATIN,True,wikidata
1421,Eleonora Berger,Eleonora,female,female,AT,True,NamSor,0.9999525480286208,18.61327836628121,0.9999762740143104,LATIN,True,wikidata
1422,Ida Fröhlich,Ida,female,female,HU,True,NamSor,0.9999800629665376,19.48041748786953,0.9999900314832688,LATIN,True,wikidata
1425,Maria Blazejovsky,Maria,female,female,AT,True,NamSor,0.9999873377933156,19.934374759609497,0.999993668896658,LATIN,True,wikidata
1426,Leonie Bremer,Leonie,female,female,DE,True,NamSor,0.9998851819735256,17.72964792837886,0.9999425909867627,LATIN,True,wikidata
1428,Ilse Breit,Ilse,female,female,AT,True,NamSor,0.9999463622126727,18.490742633135213,0.9999731811063364,LATIN,True,wikidata
1429,Elfriede Buttazoni,Elfriede,female,female,AT,True,NamSor,0.999950965873858,18.580479939625956,0.9999754829369292,LATIN,True,wikidata
1430,Mara Redeghieri,Mara,female,female,IT,True,NamSor,0.9999502951007684,18.566892947960262,0.9999751475503842,LATIN,True,wikidata
1431,Hannelore Bürstmayr,Hannelore,female,female,AT,True,NamSor,0.9999311939621928,18.241704933797067,0.9999655969810964,LATIN,True,wikidata
1432,Petra Hack,Petra,female,female,DE,True,NamSor,0.9999621870701348,18.840345342579376,0.9999810935350674,LATIN,True,wikidata
1433,Lada Semecká,Lada,female,female,CZ,True,NamSor,0.9996834551903282,16.71553158346589,0.999841727595164,LATIN,True,wikidata
1434,Ann-Catrine Edlund,Ann-Catrine,female,female,SE,True,NamSor,0.9984412412062056,15.12135103968098,0.9992206206031028,LATIN,True,wikidata
1435,Lívia Fuchs,Lívia,female,female,HU,True,NamSor,0.99871477657012,15.314308368064175,0.99935738828506,LATIN,True,wikidata
1436,Martha Aigner,Martha,female,female,AT,True,NamSor,0.99998287764421,19.632611467919524,0.9999914388221052,LATIN,True,wikidata
1438,Magda Babitsch,Magda,female,female,AT,True,NamSor,0.9999677783713504,19.00035853134783,0.9999838891856752,LATIN,True,wikidata
1439,Maria Bamberger,Maria,female,female,AT,True,NamSor,0.9999873377933156,19.934374759609497,0.999993668896658,LATIN,True,wikidata
1440,Heidi Zöllner,Heidi,female,female,DE,True,NamSor,0.9998481847908532,17.450332371221243,0.9999240923954266,LATIN,True,wikidata
1441,Silvia Baumann,Silvia,female,female,AT,True,NamSor,0.99995129042776,18.587120873565127,0.99997564521388,LATIN,True,wikidata
1442,Eva Botstiber,Eva,female,female,AT,True,NamSor,0.9999884676660752,20.02784170215669,0.9999942338330376,LATIN,True,wikidata
1443,Cornelia Buchinger,Cornelia,female,female,AT,True,NamSor,0.99998834886213,20.017592607742287,0.999994174431065,LATIN,True,wikidata
1444,Edith Buchmayer,Edith,female,female,AT,True,NamSor,0.9999484459564872,18.53036578438064,0.9999742229782436,LATIN,True,wikidata
1446,Judith Cenkl,Judith,female,female,AT,True,NamSor,0.99992456434896,18.14971644439124,0.99996228217448,LATIN,True,wikidata
1447,Gerda Braun-Ostermayer,Gerda,female,female,AT,True,NamSor,0.9999798031638648,19.46747049382303,0.9999899015819324,LATIN,True,wikidata
1448,Iveta Koulová,Iveta,female,female,CZ,True,NamSor,0.9999958817229732,21.057561522358625,0.9999979408614866,LATIN,True,wikidata
1454,Andrea Fullajtár,Andrea,female,female,HU,True,NamSor,0.998192154591688,14.973105101544938,0.999096077295844,LATIN,True,wikidata
1455,Ewelina Dobrowolska,Ewelina,female,female,LT,True,NamSor,0.999948220806136,18.526008031034067,0.999974110403068,LATIN,True,wikidata
1456,Erika Danneberg,Erika,female,female,AT,True,NamSor,0.9999867301484746,19.88750180352651,0.9999933650742372,LATIN,True,wikidata
1457,Sofia Konkina,Sofia,female,female,RU,True,NamSor,0.9999649399570324,18.91593432328348,0.999982469978516,LATIN,True,wikidata
1458,Ángela Baldellou,Ángela,female,female,ES,True,NamSor,0.9996411337291716,16.59004657176139,0.999820566864586,LATIN,True,wikidata
1459,Vilma Fux,Vilma,female,female,HU,True,NamSor,0.9999948700505712,20.83790063954997,0.9999974350252856,LATIN,True,wikidata
1460,Radka Prokopová,Radka,female,female,CZ,True,NamSor,0.9999747558848744,19.24440338405545,0.9999873779424372,LATIN,True,wikidata
1461,Dóra Fábián,Dóra,female,female,HU,True,NamSor,0.9964795186021936,14.306642817374332,0.9982397593010968,LATIN,True,wikidata
1462,Ashley Robbins,Ashley,female,female,CZ,True,NamSor,0.9615148104245924,8.742289312171543,0.9807574052122964,LATIN,True,wikidata
1463,Simone Korkus,Simone,female,female,NL,True,NamSor,0.9978864063738202,14.816851163754045,0.99894320318691,LATIN,True,wikidata
1464,Janka Fábián,Janka,female,female,HU,True,NamSor,0.9999719745226884,19.139882425772548,0.9999859872613442,LATIN,True,wikidata
1465,Silvia Sperl,Silvia,female,female,DE,True,NamSor,0.9999347756082292,18.29516293621509,0.9999673878041144,LATIN,True,wikidata
1466,Margit Fábián,Margit,female,female,HU,True,NamSor,0.9996095169694984,16.50561187057975,0.9998047584847491,LATIN,True,wikidata
1467,Rita Heuser,Rita,female,female,DE,True,NamSor,0.9999865834606934,19.876508219946157,0.9999932917303468,LATIN,True,wikidata
1468,Éva Fábián,Éva,female,female,HU,True,NamSor,0.9996056856840564,16.49584803394579,0.999802842842028,LATIN,True,wikidata
1469,Susanne Szell,Susanne,female,female,DE,True,NamSor,0.9999673789661854,18.988039148500725,0.9999836894830928,LATIN,True,wikidata
1470,Tünde Sepa,Tünde,female,female,HU,True,NamSor,0.9976708374248956,14.719731972280163,0.998835418712448,LATIN,True,wikidata
1472,Lady Sonia,Lady,female,female,GB,True,NamSor,0.9997465715542588,16.937914888006645,0.9998732857771294,LATIN,True,wikidata
1473,Marie Lepetit,Marie,female,female,FR,True,NamSor,0.999948942976156,18.54005332621795,0.999974471488078,LATIN,True,wikidata
1474,Nathalie Héraut,Nathalie,female,female,FR,True,NamSor,0.999980073592875,19.4809506109684,0.9999900367964376,LATIN,True,wikidata
1475,Kathrin Dräger,Kathrin,female,female,DE,True,NamSor,0.9994240435265264,16.116964258452313,0.9997120217632632,LATIN,True,wikidata
1476,Fruzsina Keller,Fruzsina,female,female,HU,True,NamSor,0.999992634214151,20.47615072284445,0.9999963171070756,LATIN,True,wikidata
1477,Tina York,Tina,female,female,DE,True,NamSor,0.9999870308245744,19.910421010043947,0.9999935154122872,LATIN,True,wikidata
1478,Annette Streeck-Fischer,Annette,female,female,DE,True,NamSor,0.9999750386960552,19.25566965697301,0.9999875193480277,LATIN,True,wikidata
1480,Krisztina Pénzes-Daku,Krisztina,female,female,HU,True,NamSor,0.9999942985226302,20.732271133253192,0.9999971492613152,LATIN,True,wikidata
1481,Zsuzsanna Bereczky,Zsuzsanna,female,female,HU,True,NamSor,0.9999969884071068,21.37052733526835,0.9999984942035534,LATIN,True,wikidata
1482,Maryna Anikieyeva,Maryna,female,female,BY,True,NamSor,0.9999979803840268,21.770089362234657,0.9999989901920132,LATIN,True,wikidata
1483,Uta Dorra,Uta,female,female,DE,True,NamSor,0.9994364048182304,16.138660120332936,0.9997182024091152,LATIN,True,wikidata
1484,Cornelia Fermüller,Cornelia,female,female,AT,True,NamSor,0.99998834886213,20.017592607742287,0.999994174431065,LATIN,True,wikidata
1485,Jutta Prasse,Jutta,female,female,DE,True,NamSor,0.9999814443827189,19.552223889726854,0.9999907221913594,LATIN,True,wikidata
1487,Holly Brooks,Holly,female,female,US,True,NamSor,0.9998900376028792,17.772857966274586,0.9999450188014396,LATIN,True,wikidata
1488,Kikkan Randall,Kikkan,female,male,US,True,NamSor,-0.4737656310753737,3.570267065711846,0.7368828155376869,LATIN,False,wikidata
1489,Jessie Diggins,Jessie,female,female,US,True,NamSor,0.9688319436372874,10.02208920107372,0.9844159718186436,LATIN,True,wikidata
1490,Liz Stephen,Liz,female,female,US,True,NamSor,0.999941815424779,18.409376146392688,0.9999709077123896,LATIN,True,wikidata
1491,Tay Money,Tay,female,female,US,True,NamSor,0.0483799186401032,0.0062856450686295,0.5241899593200516,LATIN,True,wikidata
1492,Eileen Reeves,Eileen,female,female,US,True,NamSor,0.9997300475902144,16.874750717483515,0.9998650237951072,LATIN,True,wikidata
1493,Dylan Farrow,Dylan,female,male,US,True,NamSor,-0.9998424013181688,17.41294460841611,0.9999212006590844,LATIN,False,wikidata
1495,Sheila Goold,Sheila,female,female,US,True,NamSor,0.9999952452374978,20.91384973059094,0.9999976226187488,LATIN,True,wikidata
1497,Caroline Côté,Caroline,female,female,CA,True,NamSor,0.9999899522178316,20.16564455145727,0.9999949761089156,LATIN,True,wikidata
1499,Guadalupe Castillo,Guadalupe,female,female,US,True,NamSor,0.982165445062342,11.783820052920206,0.991082722531171,LATIN,True,wikidata
1500,Karoline Leavitt,Karoline,female,female,US,True,NamSor,0.999990248299,20.195554759577952,0.9999951241495,LATIN,True,wikidata
1501,Kathy Iandoli,Kathy,female,female,US,True,NamSor,0.9999357970708878,18.310947606174288,0.999967898535444,LATIN,True,wikidata
1502,Sandy Oldfield,Sandy,female,female,US,True,NamSor,0.996603405894242,14.342467383883816,0.998301702947121,LATIN,True,wikidata
1503,Celai West,Celai,female,male,US,True,NamSor,-0.051211915118458,0.1238849863885747,0.525605957559229,LATIN,False,wikidata
1504,Jacqueline Reses,Jacqueline,female,female,US,True,NamSor,0.9999664427090336,18.959742292737424,0.9999832213545168,LATIN,True,wikidata
1505,Jeanté Godlock,Jeanté,female,female,US,True,NamSor,0.1489678657899336,1.0776747412095062,0.5744839328949668,LATIN,True,wikidata
1506,Nakai Takawira,Nakai,female,male,CA,True,NamSor,-0.6198044458883838,4.369168517502772,0.8099022229441919,LATIN,False,wikidata
1507,Anja Akstin,Anja,female,female,US,True,NamSor,0.9999919612157708,20.388718635448967,0.9999959806078854,LATIN,True,wikidata
1508,Rita DiMartino,Rita,female,female,US,True,NamSor,0.999992064217854,20.401614539544347,0.999996032108927,LATIN,True,wikidata
1509,Cindy Marcus,Cindy,female,female,CA,True,NamSor,0.999963266703958,18.86931285884673,0.999981633351979,LATIN,True,wikidata
1511,Rosemary Thomas,Rosemary,female,female,US,True,NamSor,0.9997104340261124,16.80461323971128,0.999855217013056,LATIN,True,wikidata
1512,Rosalinda Guillén,Rosalinda,female,female,US,True,NamSor,0.9999841177672152,19.707795425801574,0.9999920588836076,LATIN,True,wikidata
1514,Jerica Fox,Jerica,female,female,US,True,NamSor,0.9999862779456724,19.853992078652745,0.999993138972836,LATIN,True,wikidata
1515,Jessica Fox,Jessica,female,female,US,True,NamSor,0.9999145147496412,18.02465258398137,0.9999572573748206,LATIN,True,wikidata
1516,Muriel Kaplan,Muriel,female,female,US,True,NamSor,0.9997139409096673,16.816798002101642,0.9998569704548336,LATIN,True,wikidata
1517,Adeline Gray,Adeline,female,female,US,True,NamSor,0.9999727520305242,19.168017441543803,0.999986376015262,LATIN,True,wikidata
1520,Nikki Bacharach,Nikki,female,female,US,True,NamSor,0.9997466903875852,16.93838390114506,0.9998733451937926,LATIN,True,wikidata
1521,Sydney Meyer,Sydney,female,female,CA,True,NamSor,0.9647106031261086,9.321095787351773,0.9823553015630544,LATIN,True,wikidata
1522,Michel Janse,Michel,female,male,US,True,NamSor,-0.9994343738094592,16.13506293057018,0.9997171869047295,LATIN,False,wikidata
1523,Dominique DuVernay,Dominique,female,female,US,True,NamSor,0.9488891910826702,8.010343918992163,0.9744445955413352,LATIN,True,wikidata
1524,Rebecca Kislak,Rebecca,female,female,US,True,NamSor,0.9999631391361744,18.865846053491104,0.9999815695680871,LATIN,True,wikidata
1525,Naomi Bashkansky,Naomi,female,female,US,True,NamSor,0.9999098513422148,17.971536374851226,0.9999549256711072,LATIN,True,wikidata
1526,Anna Arnold,Anna,female,female,US,True,NamSor,0.9999954469865302,20.95720709457593,0.9999977234932652,LATIN,True,wikidata
1527,Courtney Howard,Courtney,female,female,CA,True,NamSor,0.969228463405299,10.132382236952688,0.9846142317026496,LATIN,True,wikidata
1528,Esther Miller,Esther,female,female,US,True,NamSor,0.9984055751586224,15.098727822844744,0.9992027875793112,LATIN,True,wikidata
1529,Ruth Mojica-Hammer,Ruth,female,female,US,True,NamSor,0.9998711688238556,17.614493587392978,0.9999355844119278,LATIN,True,wikidata
1530,Carolyn Warfield,Carolyn,female,female,US,True,NamSor,0.999845889103442,17.43532396749451,0.999922944551721,LATIN,True,wikidata
1532,Irma Morillo,Irma,female,female,US,True,NamSor,0.9999727621203388,19.168387810424463,0.9999863810601696,LATIN,True,wikidata
1535,Emma Hurtado,Emma,female,female,MX,True,NamSor,0.9881571113855884,13.079713256434516,0.994078555692794,LATIN,True,wikidata
1538,Krista Maze,Krista,female,female,US,True,NamSor,0.999990433263823,20.214704310956755,0.9999952166319116,LATIN,True,wikidata
1539,Precious Chong,Precious,female,female,CA,True,NamSor,0.9597414069106514,8.549007199396463,0.9798707034553256,LATIN,True,wikidata
1541,Arussi Unda,Arussi,female,male,MX,True,NamSor,-0.1114867928448009,0.7696873586474098,0.5557433964224004,LATIN,False,wikidata
1542,Susana Cabrera,Susana,female,female,MX,True,NamSor,0.9992623327076562,15.869503421109869,0.999631166353828,LATIN,True,wikidata
1543,Esther Déom,Esther,female,female,CA,True,NamSor,0.998516266629657,15.170679453233909,0.9992581333148284,LATIN,True,wikidata
1544,Brianna Angelakis,Brianna,female,female,US,True,NamSor,0.9999905806663288,20.23023211349087,0.9999952903331644,LATIN,True,wikidata
1547,Eleanor Magid,Eleanor,female,female,US,True,NamSor,0.9992366712917884,15.835307567689114,0.9996183356458942,LATIN,True,wikidata
1548,Anne Marchand,Anne,female,female,US,True,NamSor,0.999982747984628,19.625067488930437,0.999991373992314,LATIN,True,wikidata
1551,Corinne Mitchell,Corinne,female,female,US,True,NamSor,0.9999904943954416,20.22111483869812,0.9999952471977208,LATIN,True,wikidata
1552,Teixeira Nash,Teixeira,female,female,US,True,NamSor,0.3174537511846618,1.918095677453742,0.6587268755923309,LATIN,True,wikidata
1555,Yolanda Sharpe,Yolanda,female,female,US,True,NamSor,0.9999883891441046,20.021055925370447,0.9999941945720524,LATIN,True,wikidata
1556,Kyla Matthews,Kyla,female,female,CA,True,NamSor,0.9999918483359272,20.37477438491128,0.9999959241679636,LATIN,True,wikidata
1557,Mera Jaeger,Mera,female,female,US,True,NamSor,0.9981488239357136,14.94941970049306,0.9990744119678568,LATIN,True,wikidata
1558,Katie Williams,Katie,female,female,US,True,NamSor,0.99997448225142,19.23362220939976,0.99998724112571,LATIN,True,wikidata
1559,Alix Kermes,Alix,female,female,US,True,NamSor,0.965193651148306,9.429700612180156,0.982596825574153,LATIN,True,wikidata
1560,Theresa Chromati,Theresa,female,female,US,True,NamSor,0.9999693736000146,19.051134063430005,0.9999846868000072,LATIN,True,wikidata
1563,Roslyn Cambridge,Roslyn,female,female,TT,True,NamSor,0.9865707086353106,12.474374606762254,0.9932853543176552,LATIN,True,wikidata
1564,Kimberly Camp,Kimberly,female,female,US,True,NamSor,0.999943914297248,18.44611550753501,0.999971957148624,LATIN,True,wikidata
1568,Annette Fortt,Annette,female,female,US,True,NamSor,0.999985235576524,19.780775976571206,0.999992617788262,LATIN,True,wikidata
1570,Gail Hansberry,Gail,female,female,US,True,NamSor,0.994518977419248,13.86394853151704,0.997259488709624,LATIN,True,wikidata
1571,Francine Haskins,Francine,female,female,US,True,NamSor,0.9999545082164344,18.65546470477185,0.9999772541082173,LATIN,True,wikidata
1573,Luisa Quintero,Luisa,female,female,US,True,NamSor,0.9999923469460016,20.437891689636626,0.9999961734730008,LATIN,True,wikidata
1575,Suzanne Zimmer,Suzanne,female,female,US,True,NamSor,0.9999846698174764,19.74317284129909,0.9999923349087382,LATIN,True,wikidata
1576,Arianna Veland,Arianna,female,female,US,True,NamSor,0.9999923218712437,20.434620644118556,0.9999961609356218,LATIN,True,wikidata
1577,Kameron Couch,Kameron,female,male,US,True,NamSor,-0.9879435850467412,12.954506688477268,0.9939717925233704,LATIN,False,wikidata
1578,Roxana Rivera,Roxana,female,female,US,True,NamSor,0.9999763174039636,19.308256021088923,0.9999881587019818,LATIN,True,wikidata
1581,Marcia Shieldknight,Marcia,female,female,US,True,NamSor,0.9999808855959078,19.52255425753169,0.999990442797954,LATIN,True,wikidata
1582,Marg Curry,Marg,female,female,CA,True,NamSor,0.9851125418122332,12.280731933856345,0.9925562709061164,LATIN,True,wikidata
1583,Grace Divine,Grace,female,female,US,True,NamSor,0.999842159318459,17.411410243040265,0.9999210796592296,LATIN,True,wikidata
1584,Kathy Chism,Kathy,female,female,US,True,NamSor,0.9999357970708878,18.310947606174288,0.999967898535444,LATIN,True,wikidata
1585,Nancy Lollar,Nancy,female,female,US,True,NamSor,0.9999342749785308,18.28751674083621,0.9999671374892656,LATIN,True,wikidata
1586,Jenny Blighe,Jenny,female,female,US,True,NamSor,0.9999496743794712,18.55448213223676,0.9999748371897356,LATIN,True,wikidata
1587,Melissa Thomas,Melissa,female,female,US,True,NamSor,0.9999903428789588,20.205300897365824,0.9999951714394794,LATIN,True,wikidata
1592,Sister Carmelita,Sister,female,female,US,True,NamSor,0.9969808437202604,14.460263230568849,0.9984904218601302,LATIN,True,wikidata
1594,Yolanda Tarango,Yolanda,female,female,US,True,NamSor,0.9999883891441046,20.021055925370447,0.9999941945720524,LATIN,True,wikidata
1595,Alva Torres,Alva,female,female,US,True,NamSor,0.9641771054344614,9.213438657780172,0.9820885527172308,LATIN,True,wikidata
1597,Mily Treviño-Sauceda,Mily,female,female,US,True,NamSor,0.9999812334572372,19.54092080902153,0.9999906167286188,LATIN,True,wikidata
1598,María Urquides,María,female,female,US,True,NamSor,0.9996900934141072,16.736725478242718,0.9998450467070537,LATIN,True,wikidata
1599,Irma Vidal,Irma,female,female,CU,True,NamSor,0.9966360538250748,14.352125843667068,0.9983180269125372,LATIN,True,wikidata
1601,Nimia Murua,Nimia,female,female,PA,True,NamSor,0.9993044928390792,15.928355021467112,0.9996522464195396,LATIN,True,wikidata
1602,Ingrid Wilm,Ingrid,female,female,CA,True,NamSor,0.9990515234942858,15.618139265522217,0.9995257617471428,LATIN,True,wikidata
1603,Kimberly Ince,Kimberly,female,female,GD,True,NamSor,0.9954609191037422,14.052515835344096,0.9977304595518712,LATIN,True,wikidata
1604,Heather Ezell,Heather,female,female,US,True,NamSor,0.997287651445974,14.567425814080003,0.998643825722987,LATIN,True,wikidata
1605,Aela Janvier,Aela,female,female,CA,True,NamSor,0.9908152701187428,13.34769726414305,0.9954076350593714,LATIN,True,wikidata
1606,Danielle Treasure,Danielle,female,female,BB,True,NamSor,0.9990745255288924,15.642689740093893,0.9995372627644462,LATIN,True,wikidata
1607,Andrea Becali,Andrea,female,female,CU,True,NamSor,0.8500340766558698,6.720239558762103,0.9250170383279348,LATIN,True,wikidata
1608,Rose Bayuk,Rose,female,female,US,True,NamSor,0.9996499959609676,16.615051693220465,0.999824997980484,LATIN,True,wikidata
1609,Linda Larason,Linda,female,female,US,True,NamSor,0.9999896753422488,20.138461482576176,0.9999948376711244,LATIN,True,wikidata
1612,Debbie Brock,Debbie,female,female,US,True,NamSor,0.9996538899352208,16.626239557978572,0.9998269449676104,LATIN,True,wikidata
1613,Mikaela Krantz,Mikaela,female,female,US,True,NamSor,0.9999899271890612,20.16315663773524,0.9999949635945306,LATIN,True,wikidata
1618,Sophie Angus,Sophie,female,female,CA,True,NamSor,0.9996919267054288,16.742658670765657,0.9998459633527144,LATIN,True,wikidata
1620,Merissa Morin,Merissa,female,female,US,True,NamSor,0.9999936578126798,20.62577277429947,0.99999682890634,LATIN,True,wikidata
1621,Merle Marsicano,Merle,female,male,US,True,NamSor,-0.1471318458913908,1.0615529234981482,0.5735659229456954,LATIN,False,wikidata
1622,Millie Ketcheschawno,Millie,female,female,US,True,NamSor,0.9999761106531372,19.29956382961605,0.9999880553265686,LATIN,True,wikidata
1623,Anna Lee,Anna,female,female,US,True,NamSor,0.9999954469865302,20.95720709457593,0.9999977234932652,LATIN,True,wikidata
1624,Katie Fitzgerald,Katie,female,female,US,True,NamSor,0.99997448225142,19.23362220939976,0.99998724112571,LATIN,True,wikidata
1625,Mary Abrams,Mary,female,female,US,True,NamSor,0.9998705645214212,17.609813909435893,0.9999352822607106,LATIN,True,wikidata
1626,Tania Israel,Tania,female,female,US,True,NamSor,0.9999930793169732,20.53848196661714,0.9999965396584868,LATIN,True,wikidata
1628,Lillian Brown,Lillian,female,female,US,True,NamSor,0.9998366422585316,17.377053892287805,0.9999183211292658,LATIN,True,wikidata
1631,Morgan Ray,Morgan,female,female,US,True,NamSor,0.964841207623844,9.349316216873548,0.982420603811922,LATIN,True,wikidata
1632,Haley Black,Haley,female,female,CA,True,NamSor,0.9933345284376868,13.66829930844154,0.9966672642188434,LATIN,True,wikidata
